algorithm_id,instance,run_idx,hv,igd_plus,spacing,spread,n_pareto,n_f1_layers,status
nsga2,c204_21,7,1876775545.376471,147.461867,1.429684,7462.7927,86,3,ok
nsga2,c204_21,8,1890311857.048867,122.290065,1.611489,11683.0865,79,2,ok
nsga2,c204_21,9,1723280777.191286,421.836198,0.474928,6489.6682,105,4,ok
nsga2,c204_21,10,1777698403.378696,318.742062,1.221736,11337.0922,58,3,ok
nsga2,c204_21,11,1871259622.298689,151.814319,1.543269,1964.2501,88,3,ok
nsga2,c204_21,12,1781946297.29688,322.162105,0.90681,9233.9736,105,3,ok
nsga2,c204_21,13,1764666789.489429,347.247985,0.542143,7831.5742,105,3,ok
nsga2,c204_21,14,1759367849.090207,372.414283,0.666742,5523.7646,105,4,ok
nsga2,c204_21,15,1828231913.976592,233.002747,0.687384,8498.0167,105,3,ok
nsga2,c204_21,16,1817558071.184007,270.067691,0.92363,8874.3278,105,4,ok
nsga2,c204_21,17,1522626135.436258,330.576055,0.68006,5882.6943,105,3,ok
nsga2,c204_21,18,1881257630.756269,139.054905,0.969441,3644.3336,32,2,ok
nsga2,c204_21,19,1768247283.313127,368.809181,0.788052,11673.3715,105,3,ok
nsga2,c204_21,20,1923003130.974683,78.585895,1.520876,3560.322,92,4,ok
nsga2,c204_21,21,1812245939.433609,280.266782,0.685434,8489.0892,105,3,ok
nsga2,c204_21,22,1827495593.471355,227.485775,1.326828,9159.0736,99,3,ok
nsga2,c204_21,23,1911170000.610959,111.346004,0.79031,9385.8644,105,2,ok
nsga2,c204_21,24,1786674470.970643,297.492791,0.706725,13443.0592,105,3,ok
nsga2,c204_21,25,1848416320.772285,193.756648,1.309038,9964.4353,103,2,ok
nsga2,c204_21,26,1823201773.4557,242.947881,1.18543,12889.4295,105,3,ok
nsga2,c204_21,27,1820408513.528352,249.976943,1.574149,5180.499,77,2,ok
nsga2,c204_21,28,1774078795.095477,324.315468,2.163036,4817.758,103,3,ok
nsga2,c204_21,29,1808907620.42521,282.33721,1.067412,12246.0103,97,3,ok
nsga2,c204_21,30,1849733734.909334,209.051073,1.021999,8824.8914,105,2,ok
smsemoa,c204_21,1,1873798318.949607,156.653324,0.933572,6347.4288,105,3,ok
smsemoa,c204_21,2,1830700455.046995,221.426211,2.252572,4558.8661,55,2,ok
smsemoa,c204_21,3,1931817363.024148,72.412465,1.010067,10755.9514,66,2,ok
smsemoa,c204_21,4,1824765573.296652,248.263234,0.744859,4794.5591,105,3,ok
smsemoa,c204_21,5,1871537404.652064,183.866146,0.529852,9179.322,105,3,ok
smsemoa,c204_21,6,1831423168.111043,244.202098,1.201156,5461.5799,96,3,ok
smsemoa,c204_21,7,1894605904.356084,114.533157,5.65025,5484.5426,105,3,ok
smsemoa,c204_21,8,1910617631.462147,109.353276,0.644519,11521.7442,105,2,ok
smsemoa,c204_21,9,1846285353.06724,212.840744,0.625269,10096.9755,105,3,ok
smsemoa,c204_21,10,2153976371.685609,64.887025,1.09544,14929.9533,57,3,ok
smsemoa,c204_21,11,1884274151.587272,139.491183,1.341756,5163.6151,105,2,ok
smsemoa,c204_21,12,1833139634.80492,224.336683,0.823304,5111.5798,105,3,ok
smsemoa,c204_21,13,1922481804.723012,78.174792,1.056547,4606.8869,105,2,ok
smsemoa,c204_21,14,1889693896.901232,138.727475,2.034504,9148.9291,88,2,ok
smsemoa,c204_21,15,1919923437.287034,78.441593,2.076697,7277.3547,105,2,ok
smsemoa,c204_21,16,1888140501.719534,124.580168,1.248267,8539.9452,105,2,ok
smsemoa,c204_21,17,1784785414.914935,342.660803,1.29923,7151.8849,97,2,ok
smsemoa,c204_21,18,1885744001.48626,131.702439,2.481704,19633.6607,105,4,ok
smsemoa,c204_21,19,1850496844.7489,237.66813,0.808829,9831.4876,105,4,ok
smsemoa,c204_21,20,1881206500.9483,145.617535,0.927302,6039.0303,105,3,ok
smsemoa,c204_21,21,1986233846.634849,0.269231,1.419564,5143.3852,38,1,ok
smsemoa,c204_21,22,1905992469.422889,130.800624,0.944281,8988.4489,105,3,ok
smsemoa,c204_21,23,1885729992.63497,131.901883,1.490758,5826.4353,105,3,ok
smsemoa,c204_21,24,1914453145.896034,86.482643,1.104387,2635.8065,43,1,ok
smsemoa,c204_21,25,1881982127.372594,146.400825,1.095451,15565.5639,58,3,ok
smsemoa,c204_21,26,1882870231.206104,132.444478,1.467045,10721.5626,105,3,ok
smsemoa,c204_21,27,1902443867.431287,138.833453,0.558121,10301.7456,105,3,ok
smsemoa,c204_21,28,1909532016.462209,115.290633,0.681828,5545.4094,83,2,ok
smsemoa,c204_21,29,1889627527.479467,116.016026,2.076224,5541.7511,105,2,ok
smsemoa,c204_21,30,1766574388.543956,334.936957,5.929528,4439.0494,63,2,ok
moead_ws,c205_21,1,2886451522.593859,2184.489989,3.121016,39770.5593,103,3,ok
moead_ws,c205_21,2,1842474366.412506,1545.807525,3.623889,63624.5998,96,4,ok
moead_ws,c205_21,3,2659312725.018456,1035.465734,3.950489,62041.5738,100,4,ok
moead_ws,c205_21,4,2559599034.835763,1093.872848,4.742696,65285.1121,104,3,ok
moead_ws,c205_21,5,1506492410.378734,1216.604915,8.813453,112027.0876,90,3,ok
moead_ws,c205_21,6,2098626772.785024,8024.014808,9.493064,81147.3987,104,4,ok
moead_ws,c205_21,7,2938147072.381479,1379.164953,5.92463,46483.0516,104,3,ok
moead_ws,c205_21,8,2205795062.814024,5734.353921,6.039227,53937.1285,103,4,ok
moead_ws,c205_21,9,2213106221.598891,1127.410272,3.105752,65651.3556,102,3,ok
moead_ws,c205_21,10,2424975823.979215,895.478385,9.347907,80485.7769,96,4,ok
moead_ws,c205_21,11,2758306299.351398,892.19264,4.370023,45644.3556,98,3,ok
moead_ws,c205_21,12,2007361377.673185,3234.725406,7.207767,76783.1572,92,5,ok
moead_ws,c205_21,13,2710603648.202069,1030.964676,5.234879,40470.5511,99,3,ok
moead_ws,c205_21,14,2514375882.924704,1553.392321,2.64189,55236.9919,104,4,ok
moead_ws,c205_21,15,1775424209.131948,1273.606119,3.057222,66510.8798,103,3,ok
moead_ws,c205_21,16,1654998162.822037,1956.618186,2.679859,65555.4685,105,3,ok
moead_ws,c205_21,17,2541882394.211646,1187.62225,9.468832,84644.0795,103,3,ok
moead_ws,c205_21,18,2029311263.128565,926.21034,9.55378,86367.4907,100,3,ok
moead_ws,c205_21,19,2401929667.348265,915.060332,6.028068,57941.0357,100,2,ok
moead_ws,c205_21,20,2592358275.331499,834.471246,9.318341,73991.9924,104,3,ok
moead_ws,c205_21,21,2043370151.914157,1433.177356,3.637352,73166.6564,105,2,ok
moead_ws,c205_21,22,2477949778.504381,982.314196,9.239189,85219.4671,104,4,ok
moead_ws,c205_21,23,2376163683.493882,4052.512357,8.053189,101649.8069,102,4,ok
moead_ws,c205_21,24,1994867914.563018,845.590457,9.204613,89399.7418,102,3,ok
moead_ws,c205_21,25,2638467187.666819,673.945371,4.907571,65040.133,102,3,ok
moead_ws,c205_21,26,2073478641.903959,2947.823198,5.776151,70887.9699,96,4,ok
moead_ws,c205_21,27,2332793202.079299,1937.105738,3.299979,60353.5782,104,3,ok
moead_ws,c205_21,28,2763985771.309942,562.90044,9.516601,108720.9312,97,4,ok
moead_ws,c205_21,29,2334470531.576411,1098.601691,6.242573,84769.2623,88,5,ok
moead_ws,c205_21,30,2258787093.944757,1136.816431,6.397299,85727.4261,104,4,ok
nsga2,c205_21,1,3721876597.164471,298.236586,0.816187,46566.2568,105,5,ok
nsga2,c205_21,2,3671442650.124717,166.587889,1.468977,38454.6817,105,3,ok
nsga2,c205_21,3,3605332538.8244,175.244147,0.967486,53265.1274,105,3,ok
nsga2,c205_21,4,3869911920.28688,179.602193,0.94146,43750.5324,105,6,ok
nsga2,c205_21,5,4211294785.098478,12.223521,0.842876,48689.5924,105,4,ok
nsga2,c205_21,6,3705547298.142354,114.519886,2.494485,43494.5404,105,3,ok
nsga2,c205_21,7,4058907287.436977,55.873438,0.988652,30674.2264,105,6,ok
nsga2,c205_21,8,3562039116.836672,301.383408,0.58558,51860.9047,105,4,ok
nsga2,c205_21,9,3855037116.596289,202.001197,2.143107,47630.096,105,4,ok
nsga2,c205_21,10,3867915648.267222,207.935201,3.818325,47309.1337,105,5,ok
nsga2,c205_21,11,3716148455.194186,153.898192,0.724816,36728.2085,105,5,ok
nsga2,c205_21,12,3516335846.232009,282.112037,0.697358,44134.9077,105,4,ok
nsga2,c205_21,13,3538358554.051902,207.161576,0.851986,32955.7396,105,5,ok
nsga2,c205_21,14,3657969131.39157,139.126335,1.064537,31715.3338,105,4,ok
nsga2,c205_21,15,3652902359.145167,134.083835,1.854149,49025.2119,105,4,ok
nsga2,c205_21,16,3790134805.896761,58.447202,2.656763,30730.8652,105,3,ok
nsga2,c205_21,17,3575508756.438849,235.698508,1.083144,47611.6517,105,4,ok
nsga2,c205_21,18,3588500797.928578,187.509532,0.943444,32367.7124,105,4,ok
nsga2,c205_21,19,4145214617.352824,81.567098,2.529194,36706.4741,105,3,ok
nsga2,c205_21,20,3654322367.189243,184.776279,0.98851,40201.5706,105,5,ok
nsga2,c205_21,21,3768252476.638318,220.971581,0.834141,60184.3004,105,7,ok
nsga2,c205_21,22,3970785905.298977,141.292056,4.733566,35679.5984,105,5,ok
nsga2,c205_21,23,4012877423.100321,109.770503,1.220787,50443.8837,105,5,ok
nsga2,c205_21,24,4156705140.227717,7.404313,0.990472,39975.1938,105,3,ok
nsga2,c205_21,25,3563013200.344219,219.161753,3.75034,45382.7323,105,5,ok
nsga2,c205_21,26,3722566871.104705,139.808431,0.949217,40838.6086,105,3,ok
nsga2,c205_21,27,3976563562.799325,117.588044,0.693833,54737.7058,105,5,ok
nsga2,c205_21,28,3350037987.496767,408.852714,0.952891,37337.9586,105,5,ok
nsga2,c205_21,29,3818684079.603331,299.418597,0.704951,53254.7759,105,6,ok
nsga2,c205_21,30,3879499306.302134,179.07499,2.450964,43743.5684,105,3,ok
smsemoa,c205_21,1,3601718458.802974,155.289708,1.047845,51517.1112,105,5,ok
smsemoa,c205_21,2,4016832695.203156,61.668642,1.091879,30565.6757,104,4,ok
smsemoa,c205_21,3,4067301060.142719,109.374521,2.021809,45033.4924,104,4,ok
smsemoa,c205_21,4,4109083566.925498,16.746784,1.928085,46997.0144,105,5,ok
smsemoa,c205_21,5,3497001052.386765,400.136223,2.042074,43113.98,105,4,ok
smsemoa,c205_21,6,3807687063.149657,23.28169,1.59495,12364.5126,64,4,ok
smsemoa,c205_21,7,3651795093.969517,126.113102,0.78726,14872.2726,105,2,ok
smsemoa,c205_21,8,3912028909.391749,174.670757,3.909256,51678.041,105,5,ok
smsemoa,c205_21,9,3460939872.541689,273.871976,0.917812,38915.3313,105,4,ok
smsemoa,c205_21,10,3790336146.613739,33.889706,4.276176,34158.0304,105,3,ok
smsemoa,c205_21,11,3795308032.196671,372.226581,2.135336,38596.4759,105,4,ok
smsemoa,c205_21,12,3419184422.224548,637.126549,2.23762,38909.4284,105,4,ok
smsemoa,c205_21,13,3932851978.212252,99.130817,1.012189,38389.5605,105,4,ok
smsemoa,c205_21,14,4082403944.203735,63.842259,1.180864,44518.9518,105,4,ok
smsemoa,c205_21,15,3672253918.000144,175.713123,0.909803,16010.3202,105,3,ok
smsemoa,c205_21,16,3975043075.354339,160.10361,1.152899,31361.6837,105,5,ok
smsemoa,c205_21,17,4106376332.814183,6.228725,1.710803,35420.0458,105,5,ok
smsemoa,c205_21,18,4029763088.555457,72.85586,3.44258,31424.89,102,5,ok
smsemoa,c205_21,19,3957462182.886328,126.909529,1.19907,39720.3082,105,5,ok
smsemoa,c205_21,20,3508429915.80474,259.44641,1.237991,29315.9174,105,3,ok
smsemoa,c205_21,21,3590053671.187098,212.663801,3.226782,36571.2359,105,4,ok
smsemoa,c205_21,22,4101902880.96184,29.425544,1.220117,39196.5362,105,5,ok
smsemoa,c205_21,23,3475804401.13458,285.657936,1.822289,30975.8866,105,3,ok
smsemoa,c205_21,24,4095983458.194582,84.165793,2.61748,59795.6667,105,5,ok
smsemoa,c205_21,25,3669926144.363676,141.609085,1.98626,44077.3966,105,4,ok
smsemoa,c205_21,26,3487569365.02606,283.681915,2.068832,37116.6425,105,5,ok
smsemoa,c205_21,27,3580492378.550505,189.89058,1.430081,24960.679,105,3,ok
smsemoa,c205_21,28,3935504833.461571,145.253108,4.182831,32373.6939,105,4,ok
smsemoa,c205_21,29,3720886542.269963,104.394037,1.63889,21331.5587,105,4,ok
smsemoa,c205_21,30,3746000736.573382,59.880534,1.214937,31554.185,105,4,ok
moead_ws,c206_21,1,1211746253.153523,543.529437,9.754532,66921.6593,100,3,ok
moead_ws,c206_21,2,962444743.838298,1339.893663,4.191111,55354.0687,105,3,ok
moead_ws,c206_21,3,918204400.274191,1758.891201,3.11794,67768.5933,99,5,ok
moead_ws,c206_21,4,1110094153.499738,776.766114,5.061432,61123.073,105,3,ok
moead_ws,c206_21,5,868340158.95124,951.842457,4.206185,58200.7276,104,2,ok
moead_ws,c206_21,6,1098277022.496376,1280.284746,6.437179,55505.8531,99,4,ok
moead_ws,c206_21,7,1250317876.293045,923.826052,5.134575,49798.669,100,4,ok
moead_ws,c206_21,8,833808121.470004,1247.693546,8.764646,78702.3723,105,5,ok
moead_ws,c206_21,9,942453545.996258,1073.183765,8.373062,67598.1439,103,5,ok
moead_ws,c206_21,10,1290653915.453777,970.013168,3.634255,45435.3726,95,2,ok
moead_ws,c206_21,11,985516942.322064,1116.27824,7.606394,70726.1973,90,5,ok
moead_ws,c206_21,12,937774797.152313,1640.616192,8.648347,61982.4098,104,3,ok
moead_ws,c206_21,13,1352334843.61567,2625.972753,9.606349,62361.1539,98,3,ok
moead_ws,c206_21,14,1346783041.081457,741.436902,4.584511,37950.9045,84,3,ok
moead_ws,c206_21,15,509337404.373202,1010.906655,8.937548,80836.6843,105,4,ok
moead_ws,c206_21,16,1009625692.036812,910.038686,3.24368,55275.0153,96,5,ok
moead_ws,c206_21,17,1011590227.923866,866.71446,7.051773,60322.985,104,3,ok
moead_ws,c206_21,18,844116363.759108,1000.692616,3.809825,55350.0978,95,2,ok
moead_ws,c206_21,19,995374862.367094,643.474288,6.476021,40825.5495,103,2,ok
moead_ws,c206_21,20,536400873.715494,1250.64606,6.131664,76360.0884,93,4,ok
moead_ws,c206_21,21,746945387.074923,1148.594396,5.188178,67619.0779,104,5,ok
moead_ws,c206_21,22,821016886.719511,1070.850258,5.528363,55972.2016,89,2,ok
moead_ws,c206_21,23,1150770767.253927,1340.915829,3.121974,45836.2643,103,2,ok
moead_ws,c206_21,24,802874781.229996,1328.784725,3.071782,66070.594,102,2,ok
moead_ws,c206_21,25,976658989.349378,994.89002,9.795742,71947.3725,100,3,ok
moead_ws,c206_21,26,1094593053.837402,922.412184,3.169363,42994.8212,100,2,ok
moead_ws,c206_21,27,1378293892.228644,1387.35204,9.004182,58310.796,95,3,ok
moead_ws,c206_21,28,1395156476.803992,637.566847,3.517507,50150.2664,104,2,ok
moead_ws,c206_21,29,967656165.033214,6192.399789,6.22002,55109.1719,96,5,ok
moead_ws,c206_21,30,710501870.312432,2324.216469,2.095439,69974.755,105,5,ok
nsga2,c206_21,1,2074037810.211393,125.744568,0.963564,24422.3328,105,5,ok
nsga2,c206_21,2,1902797915.068985,404.221553,0.899788,48346.6313,105,4,ok
nsga2,c206_21,3,1745120779.955512,366.044505,0.683867,28689.4625,105,5,ok
nsga2,c206_21,4,2107022983.653297,115.569821,0.815562,24854.1321,105,3,ok
nsga2,c206_21,5,1739243551.618972,274.390109,0.914198,30516.5329,105,5,ok
nsga2,c206_21,6,1904159449.107691,358.383683,0.776804,56715.3545,105,6,ok
nsga2,c206_21,7,2008406913.370793,217.848913,1.85907,32885.2924,105,6,ok
nsga2,c206_21,8,1982005996.982792,286.160646,0.876103,30792.4916,105,4,ok
nsga2,c206_21,9,2080137243.145423,142.780283,2.327631,19089.0937,105,4,ok
nsga2,c206_21,10,2174205993.504223,36.878323,2.704652,18699.3446,36,2,ok
nsga2,c206_21,11,2036465707.144662,171.851021,4.498583,30975.4497,105,4,ok
nsga2,c206_21,12,1672664523.362091,528.283868,2.01409,29124.627,105,5,ok
nsga2,c206_21,13,2061606781.281883,169.61726,3.070333,37285.9789,105,4,ok
nsga2,c206_21,14,2048756498.032982,210.808725,0.696011,28130.7687,105,4,ok
nsga2,c206_21,15,1983230649.95145,371.423255,0.935891,49709.3316,105,4,ok
nsga2,c206_21,16,1859675867.91906,482.11234,0.775444,40465.3797,105,4,ok
nsga2,c206_21,17,1981790165.271381,315.230174,1.498849,44348.7055,105,3,ok
nsga2,c206_21,18,1969878493.409641,391.873431,0.916026,35089.2164,105,5,ok
nsga2,c206_21,19,2015294173.784276,212.501523,0.906207,44564.2402,105,4,ok
nsga2,c206_21,20,2098378566.327505,123.432013,1.773911,29877.7763,105,4,ok
nsga2,c206_21,21,1827029296.976227,554.881292,0.852028,36953.1655,105,5,ok
nsga2,c206_21,22,1723369844.510399,382.66575,1.025583,46479.4518,105,3,ok
nsga2,c206_21,23,2121734953.424791,61.23349,1.127377,19146.8511,105,4,ok
nsga2,c206_21,24,2027296469.862498,197.216487,1.740658,40022.5956,105,5,ok
nsga2,c206_21,25,2048233073.776759,214.827708,0.638359,27682.9229,105,4,ok
nsga2,c206_21,26,1720674490.713276,360.009037,0.79296,32856.0559,105,4,ok
nsga2,c206_21,27,1791919213.588397,353.814537,0.809498,30334.0804,105,2,ok
nsga2,c206_21,28,1691073555.415669,450.232638,0.901418,31784.5472,105,6,ok
nsga2,c206_21,29,1795057434.354305,231.108277,0.932291,27565.8359,105,3,ok
nsga2,c206_21,30,1846612264.723004,392.524706,3.374995,57569.3205,105,4,ok
smsemoa,c206_21,1,1837539426.915917,147.436799,1.742866,27903.4023,105,3,ok
smsemoa,c206_21,2,2010190546.289062,190.66952,1.694017,34146.9217,100,5,ok
smsemoa,c206_21,3,2126757708.091192,89.467632,0.612296,5586.6252,105,3,ok
smsemoa,c206_21,4,1697568301.987951,404.032227,1.111376,30760.3999,105,5,ok
smsemoa,c206_21,5,2113419004.180118,113.34088,3.139832,20303.5638,105,3,ok
smsemoa,c206_21,6,1940792511.847034,308.944913,1.887892,41768.1171,100,4,ok
smsemoa,c206_21,7,2060848434.973064,171.632822,1.020728,37041.8136,105,4,ok
smsemoa,c206_21,8,1970561687.221013,213.914361,1.073779,25173.7725,105,4,ok
smsemoa,c206_21,9,2194468706.347983,8.831339,1.324709,8277.0885,90,4,ok
smsemoa,c206_21,10,2003191062.051817,291.694314,1.152721,32638.9275,105,4,ok
smsemoa,c206_21,11,1864213270.098091,133.09473,1.399007,29337.7118,105,3,ok
smsemoa,c206_21,12,1989341677.497492,203.226682,1.426046,36857.4624,103,6,ok
smsemoa,c206_21,13,1732414943.46708,415.368608,1.248063,23705.2609,105,3,ok
smsemoa,c206_21,14,1925172151.224883,350.159887,0.713518,25870.8232,105,5,ok
smsemoa,c206_21,15,2002215309.59768,194.081628,3.899113,25718.6398,105,4,ok
smsemoa,c206_21,16,2023604253.044885,224.471659,1.302653,18091.1772,101,3,ok
smsemoa,c206_21,17,1902078275.655084,348.621113,1.886329,30327.1131,105,4,ok
smsemoa,c206_21,18,1892571207.773779,498.264565,1.222363,37277.2555,105,5,ok
smsemoa,c206_21,19,2029412147.782916,185.200505,1.926617,47272.8669,105,4,ok
smsemoa,c206_21,20,2193071637.114496,4.193521,1.289546,5867.6339,105,3,ok
smsemoa,c206_21,21,1635731714.687887,480.228727,2.411477,37806.8509,105,3,ok
smsemoa,c206_21,22,1779554837.679433,240.848299,2.289845,42095.3733,105,4,ok
smsemoa,c206_21,23,1743737146.32289,311.969274,1.288932,24910.8547,105,4,ok
smsemoa,c206_21,24,2027035002.144356,225.297975,0.99629,24819.0056,105,4,ok
smsemoa,c206_21,25,1763463672.691893,281.248579,4.246272,21012.4327,105,4,ok
smsemoa,c206_21,26,1735907998.85465,296.737921,0.855836,32835.4456,105,4,ok
smsemoa,c206_21,27,1899762156.805085,401.978162,1.526285,44048.1344,105,4,ok
smsemoa,c206_21,28,1928956264.097309,314.650912,1.933844,28309.6151,105,3,ok
smsemoa,c206_21,29,1800070927.122745,249.223568,2.420589,34096.8564,89,4,ok
smsemoa,c206_21,30,2038539701.448899,243.420885,1.280281,36967.5312,105,4,ok
moead_ws,c207_21,1,1089585246.851416,1373.283338,4.608903,57730.2478,104,3,ok
moead_ws,c207_21,2,1001414871.589033,3174.126901,7.332891,58807.0226,98,4,ok
moead_ws,c207_21,3,1129596676.549993,2376.93191,3.534245,46526.2233,104,3,ok
moead_ws,c207_21,4,1239267165.264175,995.812855,8.866348,49522.0968,102,4,ok
moead_ws,c207_21,5,1317992625.68417,770.54196,6.048118,40995.6312,98,2,ok
moead_ws,c207_21,6,1227365010.459735,614.972566,7.496032,66858.3076,104,3,ok
moead_ws,c207_21,7,826392239.389731,3069.308825,6.908813,58690.8261,99,3,ok
moead_ws,c207_21,8,1346287721.224395,964.111171,4.705272,37079.1092,102,2,ok
moead_ws,c207_21,9,900020307.693908,1132.471177,3.829733,66385.1168,98,3,ok
moead_ws,c207_21,10,1084912323.205395,1534.692266,8.26044,47322.4371,99,3,ok
moead_ws,c207_21,11,1418626808.131336,2078.423279,5.95312,50177.9896,92,3,ok
moead_ws,c207_21,12,1032946641.463445,3262.501678,7.602786,55172.3149,93,3,ok
moead_ws,c207_21,13,1226523276.099372,1011.062051,3.498606,47241.9724,103,2,ok
moead_ws,c207_21,14,1061898039.010763,1555.274906,4.67047,53786.9457,105,4,ok
moead_ws,c207_21,15,841877217.711383,1793.224119,8.564555,96671.9385,88,3,ok
moead_ws,c207_21,16,877855086.170445,5259.341056,5.521259,60776.7679,99,3,ok
moead_ws,c207_21,17,1091579038.538212,913.371779,9.013327,65753.7301,92,4,ok
moead_ws,c207_21,18,1393974661.788119,1224.51256,8.543325,46930.2417,101,3,ok
moead_ws,c207_21,19,924486288.633768,644.965302,8.446923,62607.12,102,3,ok
moead_ws,c207_21,20,977255916.715798,1577.714153,7.567649,75322.4746,101,4,ok
moead_ws,c207_21,21,1198851511.564536,1164.463151,3.112311,37538.9539,104,2,ok
moead_ws,c207_21,22,1243106844.295386,1839.573854,5.939322,65347.1997,86,6,ok
moead_ws,c207_21,23,998692045.664994,1358.47751,4.621846,56324.7856,88,3,ok
moead_ws,c207_21,24,1196860177.085535,1143.426821,8.564951,60085.8753,91,4,ok
moead_ws,c207_21,25,1235268469.504973,3842.577735,5.741856,35824.4043,104,2,ok
moead_ws,c207_21,26,1057827004.154533,825.245126,7.045575,47322.7913,91,3,ok
moead_ws,c207_21,27,1433545315.822562,664.806601,7.699274,52313.8342,98,3,ok
moead_ws,c207_21,28,831893320.72874,1565.341119,7.093764,70279.9462,98,3,ok
moead_ws,c207_21,29,1125652677.815174,1252.004469,4.381559,56091.9224,100,4,ok
moead_ws,c207_21,30,1277983323.436504,784.362698,9.618526,80211.8442,100,4,ok
nsga2,c207_21,1,1502412229.337318,722.378486,0.844964,26574.5789,105,5,ok
nsga2,c207_21,2,1982949026.447955,372.554137,0.643358,41749.2226,105,4,ok
nsga2,c207_21,3,1880089601.583636,442.384836,0.648657,35938.5222,105,6,ok
nsga2,c207_21,4,1708712429.254195,499.110945,0.703736,40574.9645,105,2,ok
nsga2,c207_21,5,2006065139.274881,287.795414,0.756427,19192.9836,105,3,ok
nsga2,c207_21,6,2066818762.381157,224.601573,0.715933,24891.8128,105,4,ok
nsga2,c207_21,7,2005495146.529221,311.10687,0.833219,26049.9879,105,5,ok
nsga2,c207_21,8,2027830175.608438,241.741181,3.036742,30638.1517,105,4,ok
nsga2,c207_21,9,2235557594.087604,0.0,1.870963,17213.0399,79,2,ok
nsga2,c207_21,10,2022606387.639266,337.607503,0.728389,28344.5864,105,3,ok
nsga2,c207_21,11,2016641927.902102,361.821009,1.280979,34201.3089,105,3,ok
nsga2,c207_21,12,1751139444.740383,265.05373,1.433332,20424.3657,105,2,ok
nsga2,c207_21,13,1858945580.972199,587.849594,0.696112,23454.6965,105,5,ok
nsga2,c207_21,14,2118379566.02007,127.39548,5.329182,14927.5329,92,4,ok
nsga2,c207_21,15,2005451515.15109,247.018582,0.875218,35992.166,105,4,ok
nsga2,c207_21,16,2156991142.516828,125.272481,0.939293,10696.2684,104,3,ok
nsga2,c207_21,17,2022992787.490074,320.259386,0.631838,30695.686,105,4,ok
nsga2,c207_21,18,1994437494.297328,337.673396,0.745623,41288.7285,105,5,ok
nsga2,c207_21,19,1698938078.706485,349.559871,1.636703,18454.1776,105,3,ok
nsga2,c207_21,20,1933735597.588171,386.173922,0.770934,29091.5943,105,4,ok
nsga2,c207_21,21,1774254338.467534,239.397067,0.768942,27275.5265,105,2,ok
nsga2,c207_21,22,1714811447.50566,380.167487,0.74032,17809.0838,105,5,ok
nsga2,c207_21,23,1652249509.068361,495.483433,0.649672,14323.2023,105,4,ok
nsga2,c207_21,24,1704397697.01031,461.140363,0.694766,36918.3771,105,5,ok
nsga2,c207_21,25,2018855260.358266,256.355905,1.577215,27647.7686,104,4,ok
nsga2,c207_21,26,1707346426.137561,351.460924,0.904842,23509.1483,105,3,ok
nsga2,c207_21,27,2012265710.758274,293.968244,1.285158,21007.6241,105,4,ok
nsga2,c207_21,28,1805054110.069469,165.688891,1.829043,2726.9831,27,2,ok
nsga2,c207_21,29,1909256616.887062,432.700363,0.927346,43627.2453,105,5,ok
nsga2,c207_21,30,1644997397.955781,456.570905,0.774694,28471.5115,105,4,ok
smsemoa,c207_21,1,2078208249.001892,162.028882,3.975773,35164.0173,99,3,ok
smsemoa,c207_21,2,1788012011.544874,199.358672,1.462239,22778.2267,105,3,ok
smsemoa,c207_21,3,1956429422.860087,346.302354,1.171902,36357.4377,105,5,ok
smsemoa,c207_21,4,2132212205.552391,111.460408,0.887155,23430.8651,105,2,ok
smsemoa,c207_21,5,2078148010.912675,196.953384,4.032219,23522.7505,105,3,ok
smsemoa,c207_21,6,2061085345.349665,244.535195,1.468137,26454.6794,105,4,ok
smsemoa,c207_21,7,1736514856.833028,308.599324,1.60563,25603.5105,105,4,ok
smsemoa,c207_21,8,2036155439.277349,244.989046,1.075735,13322.3915,105,3,ok
smsemoa,c207_21,9,1650638506.692152,480.862712,1.13832,19179.5691,105,4,ok
smsemoa,c207_21,10,2138623887.410657,135.121051,2.429131,9350.8713,105,3,ok
smsemoa,c207_21,11,2055322978.373788,217.708016,1.531578,36626.7669,105,4,ok
smsemoa,c207_21,12,2125386154.346493,134.571385,2.401677,23597.8201,105,4,ok
smsemoa,c207_21,13,2106566260.696454,166.425797,1.218752,21807.8938,105,4,ok
smsemoa,c207_21,14,1673324111.023609,399.592272,3.293486,15619.4351,105,4,ok
smsemoa,c207_21,15,1586357094.477472,532.247846,2.36279,37486.0361,105,5,ok
smsemoa,c207_21,16,2077275064.235586,189.575939,1.553467,30671.5774,105,4,ok
smsemoa,c207_21,17,1719421355.839393,328.561094,4.894932,20822.2389,105,3,ok
smsemoa,c207_21,18,1653890392.818066,451.507304,1.354152,19662.8314,105,3,ok
smsemoa,c207_21,19,1789369773.886574,260.741822,0.918988,10373.7921,105,2,ok
smsemoa,c207_21,20,2083803787.859748,187.074377,1.875657,20427.601,105,2,ok
smsemoa,c207_21,21,1981791071.508845,472.692077,2.254948,40078.9471,105,4,ok
smsemoa,c207_21,22,1712267882.98528,372.793095,3.803632,22595.6251,105,3,ok
smsemoa,c207_21,23,1773619043.26851,226.25308,1.172143,37754.8386,105,2,ok
smsemoa,c207_21,24,1653781793.619215,384.178639,3.635964,21135.4302,105,3,ok
smsemoa,c207_21,25,1882880422.735335,31.262971,6.78233,1873.1209,47,2,ok
