task_id,algorithm_id,config_idx,instance,seed,pc,pm,n_neighbors,prob_neighbor_mating,decomposition,ref_dirs_method,pbi_theta,n_evals_budget,n_feasible,n_pareto,hv_local,best_f1,best_f2,best_f3,elapsed_s,status,front_path
251,moead_ws,8,c201_21,597986101,0.596,0.20474,25,0.8044,tchebycheff,das-dennis,,400000,105,104,348624801.19,7.00,1577.93,9934.72,538.7,ok,fronts/moead_ws__c201_21__cfg08.pkl
267,smsemoa,2,rc101_21,2549976022,0.2659,0.25163,,,,,,400000,105,105,17405241.35,22.00,2424.51,39.78,312.6,ok,fronts/smsemoa__rc101_21__cfg02.pkl
275,nsga2,3,r101_21,1212158036,0.0942,0.26106,,,,,,400000,105,105,31381247.28,20.00,1787.20,62.67,343.8,ok,fronts/nsga2__r101_21__cfg03.pkl
263,moead_ws,34,rc201_21,188419661,0.7992,0.01656,20,0.5996,weighted-sum,energy,,400000,105,92,15116170.6,12.00,3463.03,3946.56,514.2,ok,fronts/moead_ws__rc201_21__cfg34.pkl
279,nsga2,29,rc201_21,1483220566,0.4589,0.02564,,,,,,400000,105,105,56046637.11,8.00,1726.99,0.00,427.1,ok,fronts/nsga2__rc201_21__cfg29.pkl
271,nsga2,37,c201_21,3343830067,0.8534,0.0038,,,,,,400000,105,105,119048310.26,5.00,1340.62,1482.95,504.9,ok,fronts/nsga2__c201_21__cfg37.pkl
283,moead_ws,1,rc201_21,2850117397,0.7774,0.25547,14,0.1439,tchebycheff,energy,,400000,105,102,54499134.07,8.00,2152.18,409.13,491.0,ok,fronts/moead_ws__rc201_21__cfg01.pkl
299,moead_ws,11,rc101_21,2350390327,0.4126,0.00845,24,0.6519,tchebycheff,energy,,400000,105,104,4453928.59,41.00,4272.50,1234.19,350.3,ok,fronts/moead_ws__rc101_21__cfg11.pkl
287,smsemoa,25,r201_21,2286984360,0.4389,0.00113,,,,,,400000,105,105,5399490.51,6.00,1631.88,145.84,525.6,ok,fronts/smsemoa__r201_21__cfg25.pkl
319,smsemoa,30,r101_21,2455326558,0.727,0.08017,,,,,,400000,105,105,31221588.68,23.00,2002.70,84.75,252.5,ok,fronts/smsemoa__r101_21__cfg30.pkl
295,moead_ws,16,c201_21,3866543353,0.1746,0.00136,4,0.5911,tchebycheff,energy,,400000,105,105,375970165.52,7.00,2153.23,29485.61,607.7,ok,fronts/moead_ws__c201_21__cfg16.pkl
311,smsemoa,47,c101_21,1595823274,0.1228,0.11449,,,,,,400000,105,105,23607756.7,15.00,1751.28,565.44,428.0,ok,fronts/smsemoa__c101_21__cfg47.pkl
323,smsemoa,30,rc101_21,1136791454,0.727,0.08017,,,,,,400000,105,105,27918056.16,22.00,2533.54,102.25,270.3,ok,fronts/smsemoa__rc101_21__cfg30.pkl
303,nsga2,46,c201_21,2560817798,0.1523,0.05307,,,,,,400000,105,105,230213930.61,5.00,1147.57,948.71,569.0,ok,fronts/nsga2__c201_21__cfg46.pkl
291,smsemoa,12,c201_21,3174645280,0.0844,0.01072,,,,,,400000,105,105,37739658.76,5.00,1010.00,198.81,716.9,ok,fronts/smsemoa__c201_21__cfg12.pkl
307,moead_ws,49,c201_21,1491006466,0.801,0.19873,5,0.6981,pbi,energy,1.361,400000,105,100,635082.29,13.00,2884.07,16938.74,577.0,ok,fronts/moead_ws__c201_21__cfg49.pkl
315,nsga2,10,rc201_21,417222652,0.8276,0.0367,,,,,,400000,105,105,38190454.56,7.00,1894.33,785.03,518.1,ok,fronts/nsga2__rc201_21__cfg10.pkl
339,nsga2,31,rc101_21,1028176785,0.6684,0.01469,,,,,,400000,105,71,19068542.68,19.00,2098.55,0.00,266.6,ok,fronts/nsga2__rc101_21__cfg31.pkl
335,nsga2,24,c101_21,732352067,0.3875,0.00518,,,,,,400000,105,105,143900110.54,17.00,2120.84,2797.98,337.7,ok,fronts/nsga2__c101_21__cfg24.pkl
351,nsga2,29,rc101_21,3471676509,0.4589,0.02564,,,,,,400000,105,105,13514514.02,20.00,2170.42,11.56,278.3,ok,fronts/nsga2__rc101_21__cfg29.pkl
331,smsemoa,20,c201_21,1196395364,0.7827,0.0016,,,,,,400000,105,105,92892551.07,6.00,1479.22,3534.16,509.9,ok,fronts/smsemoa__c201_21__cfg20.pkl
343,smsemoa,50,rc101_21,2849767429,0.1964,0.00587,,,,,,400000,105,105,10634417.16,20.00,2277.68,18.43,356.7,ok,fronts/smsemoa__rc101_21__cfg50.pkl
355,moead_ws,32,rc101_21,28631431,0.5901,0.00172,24,0.6162,weighted-sum,das-dennis,,400000,105,104,16054740.5,36.00,3517.62,913.43,325.0,ok,fronts/moead_ws__rc101_21__cfg32.pkl
327,moead_ws,39,r201_21,3632686546,0.553,0.20842,11,0.4794,pbi,das-dennis,9.88,400000,105,95,392543.73,13.00,2764.62,2216.37,637.6,ok,fronts/moead_ws__r201_21__cfg39.pkl
359,moead_ws,32,r101_21,565390761,0.5901,0.00172,24,0.6162,weighted-sum,das-dennis,,400000,105,104,1197249.34,44.00,3390.93,2690.60,370.8,ok,fronts/moead_ws__r101_21__cfg32.pkl
367,moead_ws,6,r101_21,1834080821,0.2864,0.19537,24,0.0249,tchebycheff,energy,,400000,105,100,14278598.39,31.00,2584.02,268.51,321.4,ok,fronts/moead_ws__r101_21__cfg06.pkl
347,moead_ws,10,r201_21,4055161631,0.2326,0.02064,21,0.606,pbi,energy,6.428,400000,105,96,264785.87,13.00,3080.17,5925.53,565.7,ok,fronts/moead_ws__r201_21__cfg10.pkl
375,smsemoa,21,rc101_21,142536667,0.4867,0.01643,,,,,,400000,105,105,27176275.05,21.00,2278.30,23.22,276.2,ok,fronts/smsemoa__rc101_21__cfg21.pkl
379,smsemoa,42,rc101_21,4059026035,0.5189,0.00606,,,,,,400000,105,105,20055363.07,24.00,2526.92,36.92,291.4,ok,fronts/smsemoa__rc101_21__cfg42.pkl
383,moead_ws,16,r101_21,1976711553,0.1746,0.00136,4,0.5911,tchebycheff,energy,,400000,105,104,5624022.25,39.00,3039.32,1126.62,330.9,ok,fronts/moead_ws__r101_21__cfg16.pkl
363,moead_ws,49,rc201_21,1065418878,0.801,0.19873,5,0.6981,pbi,energy,1.361,400000,105,105,196945.26,15.00,3372.71,3166.59,525.0,ok,fronts/moead_ws__rc201_21__cfg49.pkl
391,moead_ws,33,rc101_21,2467866269,0.565,0.02618,13,0.5226,tchebycheff,energy,,400000,105,96,19530763.58,34.00,3790.69,660.83,353.8,ok,fronts/moead_ws__rc101_21__cfg33.pkl
371,moead_ws,43,rc201_21,1430202106,0.3019,0.1884,19,0.1106,pbi,das-dennis,8.913,400000,105,95,255386.53,14.00,3202.92,2186.91,524.7,ok,fronts/moead_ws__rc201_21__cfg43.pkl
407,nsga2,9,r101_21,1482613893,0.5546,0.00144,,,,,,400000,105,105,20531872.95,22.00,1767.66,5.70,257.4,ok,fronts/nsga2__r101_21__cfg09.pkl
415,nsga2,12,r101_21,3575544041,0.9707,0.16307,,,,,,400000,105,105,27418075.26,20.00,1769.95,14.50,253.7,ok,fronts/nsga2__r101_21__cfg12.pkl
387,nsga2,1,r201_21,657629352,0.774,0.01222,,,,,,400000,105,105,37928481.21,7.00,1523.19,492.08,564.8,ok,fronts/nsga2__r201_21__cfg01.pkl
411,nsga2,13,c101_21,3922927951,0.7784,0.00303,,,,,,400000,105,105,233127006.99,16.00,2055.33,2795.25,310.9,ok,fronts/nsga2__c101_21__cfg13.pkl
395,smsemoa,44,r201_21,3904934383,0.3737,0.00171,,,,,,400000,105,105,15952123.16,6.00,1488.66,32.97,525.9,ok,fronts/smsemoa__r201_21__cfg44.pkl
427,nsga2,22,rc101_21,1016295895,0.7003,0.00594,,,,,,400000,105,105,39102005.09,24.00,2582.32,52.66,273.4,ok,fronts/nsga2__rc101_21__cfg22.pkl
403,nsga2,25,c201_21,3716475183,0.6825,0.00222,,,,,,400000,105,105,96978990.31,5.00,1104.37,2796.58,544.1,ok,fronts/nsga2__c201_21__cfg25.pkl
431,nsga2,33,r101_21,3346957413,0.6347,0.02351,,,,,,400000,105,105,13856682.81,22.00,1918.30,82.27,270.4,ok,fronts/nsga2__r101_21__cfg33.pkl
399,smsemoa,8,r201_21,11614238,0.1768,0.13242,,,,,,400000,105,105,24190721.19,5.00,1343.05,76.49,595.9,ok,fronts/smsemoa__r201_21__cfg08.pkl
447,smsemoa,41,r101_21,1035514634,0.8908,0.16337,,,,,,400000,105,105,11282186.9,24.00,2221.62,91.03,265.4,ok,fronts/smsemoa__r101_21__cfg41.pkl
419,moead_ws,27,r201_21,2841502315,0.5354,0.12647,14,0.8044,tchebycheff,energy,,400000,105,90,21426300.87,7.00,1670.54,758.52,607.8,ok,fronts/moead_ws__r201_21__cfg27.pkl
423,moead_ws,28,c201_21,1556995127,0.6329,0.00517,15,0.7349,weighted-sum,das-dennis,,400000,105,105,200581533.31,6.00,2538.22,24351.63,543.6,ok,fronts/moead_ws__c201_21__cfg28.pkl
443,nsga2,8,c201_21,1173359782,0.4434,0.00366,,,,,,400000,105,105,106467852.07,6.00,1276.14,1541.03,492.0,ok,fronts/nsga2__c201_21__cfg08.pkl
463,moead_ws,33,c101_21,639004437,0.565,0.02618,13,0.5226,tchebycheff,energy,,400000,105,104,33002740.96,22.00,2441.24,6522.34,384.8,ok,fronts/moead_ws__c101_21__cfg33.pkl
435,moead_ws,23,c201_21,3762774980,0.8576,0.01401,21,0.6396,tchebycheff,das-dennis,,400000,105,105,315452460.88,7.00,2465.93,25807.35,614.3,ok,fronts/moead_ws__c201_21__cfg23.pkl
451,smsemoa,44,c201_21,1517909571,0.3737,0.00171,,,,,,400000,105,105,77802586.81,6.00,1289.31,5134.40,493.9,ok,fronts/smsemoa__c201_21__cfg44.pkl
455,nsga2,21,rc201_21,1059249691,0.4372,0.11552,,,,,,400000,105,105,54873169.18,6.00,1566.49,30.00,438.4,ok,fronts/nsga2__rc201_21__cfg21.pkl
439,moead_ws,13,c201_21,2252732321,0.1053,0.00146,13,0.1462,tchebycheff,das-dennis,,400000,105,104,60103952.61,7.00,3146.81,64799.57,765.8,ok,fronts/moead_ws__c201_21__cfg13.pkl
471,moead_ws,5,c201_21,1330757779,0.3976,0.00557,6,0.6629,tchebycheff,das-dennis,,400000,105,104,697526291.8,7.00,2341.59,13859.45,495.8,ok,fronts/moead_ws__c201_21__cfg05.pkl
479,nsga2,15,c101_21,3101638234,0.1543,0.0492,,,,,,400000,105,105,133589326.67,15.00,1891.70,2371.23,391.7,ok,fronts/nsga2__c101_21__cfg15.pkl
491,smsemoa,43,r101_21,4214337109,0.772,0.04355,,,,,,400000,105,105,28987193.06,24.00,2112.30,118.14,276.1,ok,fronts/smsemoa__r101_21__cfg43.pkl
475,smsemoa,9,rc201_21,3742795338,0.7585,0.06056,,,,,,400000,105,105,44586096.01,6.00,1941.29,1846.52,517.9,ok,fronts/smsemoa__rc201_21__cfg09.pkl
459,nsga2,26,r201_21,3262492564,0.1999,0.00104,,,,,,400000,105,105,20520441.0,7.00,1716.22,1910.73,762.0,ok,fronts/nsga2__r201_21__cfg26.pkl
495,smsemoa,24,c101_21,555162576,0.3316,0.01949,,,,,,400000,105,105,95437093.76,16.00,2100.86,3012.32,353.3,ok,fronts/smsemoa__c101_21__cfg24.pkl
467,smsemoa,8,c201_21,2595127385,0.1768,0.13242,,,,,,400000,105,105,60149468.33,5.00,1113.54,8810.19,686.7,ok,fronts/smsemoa__c201_21__cfg08.pkl
499,smsemoa,42,c101_21,2209768555,0.5189,0.00606,,,,,,400000,105,105,230688207.21,13.00,1751.55,1815.19,311.9,ok,fronts/smsemoa__c101_21__cfg42.pkl
487,nsga2,28,c201_21,1967696452,0.7052,0.08589,,,,,,400000,105,104,138789127.57,5.00,1119.82,242.35,476.9,ok,fronts/nsga2__c201_21__cfg28.pkl
483,nsga2,14,c201_21,2469147393,0.4667,0.00128,,,,,,400000,105,76,75312624.45,5.00,1357.41,669.69,505.6,ok,fronts/nsga2__c201_21__cfg14.pkl
523,smsemoa,25,r101_21,2094802309,0.4389,0.00113,,,,,,400000,105,105,23304129.42,23.00,2024.39,148.15,277.5,ok,fronts/smsemoa__r101_21__cfg25.pkl
507,moead_ws,48,c101_21,563255804,0.8015,0.0039,16,0.8494,weighted-sum,das-dennis,,400000,105,105,354878891.21,22.00,3039.20,12852.49,399.2,ok,fronts/moead_ws__c101_21__cfg48.pkl
511,nsga2,34,rc201_21,3145572626,0.5592,0.00566,,,,,,400000,105,105,24680956.21,7.00,1778.26,112.66,422.6,ok,fronts/nsga2__rc201_21__cfg34.pkl
503,moead_ws,42,rc201_21,3110009525,0.4543,0.11082,3,0.2954,pbi,das-dennis,4.981,400000,105,83,174858.66,16.00,3893.05,2807.23,477.7,ok,fronts/moead_ws__rc201_21__cfg42.pkl
515,moead_ws,43,c201_21,1097778795,0.3019,0.1884,19,0.1106,pbi,das-dennis,8.913,400000,105,54,938128.26,14.00,3387.74,13337.10,524.3,ok,fronts/moead_ws__c201_21__cfg43.pkl
519,moead_ws,9,rc201_21,334507907,0.7848,0.00111,18,0.8294,weighted-sum,das-dennis,,400000,105,105,8972481.73,13.00,3863.01,5288.17,500.1,ok,fronts/moead_ws__rc201_21__cfg09.pkl
535,moead_ws,37,c101_21,3997548906,0.2705,0.00798,15,0.1576,weighted-sum,energy,,400000,105,105,74580419.8,22.00,3167.32,8137.10,383.8,ok,fronts/moead_ws__c101_21__cfg37.pkl
527,nsga2,24,c201_21,141485002,0.3875,0.00518,,,,,,400000,105,105,111730653.06,6.00,1435.72,6591.75,498.0,ok,fronts/nsga2__c201_21__cfg24.pkl
543,smsemoa,23,rc101_21,1953875543,0.4735,0.00458,,,,,,400000,105,105,28045210.75,23.00,2518.54,97.06,298.1,ok,fronts/smsemoa__rc101_21__cfg23.pkl
539,smsemoa,44,rc201_21,3684069173,0.3737,0.00171,,,,,,400000,105,105,26763599.53,8.00,2268.14,863.54,468.4,ok,fronts/smsemoa__rc201_21__cfg44.pkl
531,nsga2,4,rc201_21,2552924661,0.7611,0.08855,,,,,,400000,105,105,41185096.91,6.00,1626.16,45.47,503.8,ok,fronts/nsga2__rc201_21__cfg04.pkl
547,moead_ws,23,r101_21,1835202410,0.8576,0.01401,21,0.6396,tchebycheff,das-dennis,,400000,105,104,18898981.5,35.00,2656.17,962.78,331.7,ok,fronts/moead_ws__r101_21__cfg23.pkl
571,smsemoa,45,rc101_21,1259971787,0.7468,0.00447,,,,,,400000,105,105,14658650.57,24.00,2730.15,81.68,270.2,ok,fronts/smsemoa__rc101_21__cfg45.pkl
555,moead_ws,26,rc201_21,3729513327,0.2969,0.2241,18,0.9163,pbi,das-dennis,3.955,400000,105,100,414595.27,14.00,3387.71,2677.88,525.1,ok,fronts/moead_ws__rc201_21__cfg26.pkl
575,nsga2,3,rc101_21,2233300020,0.0942,0.26106,,,,,,400000,105,105,23971361.04,20.00,2272.75,3.73,338.6,ok,fronts/nsga2__rc101_21__cfg03.pkl
551,nsga2,18,c201_21,1386808994,0.4696,0.00295,,,,,,400000,105,105,69978816.45,5.00,1065.24,7055.75,600.5,ok,fronts/nsga2__c201_21__cfg18.pkl
559,smsemoa,49,rc201_21,281886888,0.5994,0.14669,,,,,,400000,105,105,37181462.37,6.00,1525.77,56.46,502.4,ok,fronts/smsemoa__rc201_21__cfg49.pkl
