task_id,algorithm_id,config_idx,instance,seed,pc,pm,n_neighbors,prob_neighbor_mating,decomposition,ref_dirs_method,pbi_theta,n_evals_budget,n_feasible,n_pareto,hv_local,best_f1,best_f2,best_f3,elapsed_s,status,front_path
48,smsemoa,17,r201_21,3984480335,0.5811,0.00723,,,,,,400000,105,105,30764229.95,7.00,1659.62,653.21,585.8,ok,fronts/smsemoa__r201_21__cfg17.pkl
80,smsemoa,17,rc101_21,2864783208,0.5811,0.00723,,,,,,400000,105,105,15273909.88,24.00,2428.90,68.48,267.8,ok,fronts/smsemoa__rc101_21__cfg17.pkl
56,smsemoa,45,c201_21,4006150680,0.7468,0.00447,,,,,,400000,105,103,143565977.18,5.00,1184.98,946.64,534.5,ok,fronts/smsemoa__c201_21__cfg45.pkl
76,moead_ws,20,rc201_21,4210519110,0.1017,0.11603,15,0.052,tchebycheff,energy,,400000,105,105,38352163.06,11.00,2580.51,589.19,409.5,ok,fronts/moead_ws__rc201_21__cfg20.pkl
100,smsemoa,40,rc101_21,332451426,0.8917,0.07151,,,,,,400000,105,105,6571207.12,24.00,2576.49,53.13,275.1,ok,fronts/smsemoa__rc101_21__cfg40.pkl
88,smsemoa,16,rc101_21,1311753644,0.1706,0.19572,,,,,,400000,105,105,19525270.96,23.00,2575.96,31.70,353.6,ok,fronts/smsemoa__rc101_21__cfg16.pkl
112,nsga2,2,c101_21,599169100,0.8586,0.05339,,,,,,400000,105,105,66642550.52,15.00,2210.09,3232.16,318.4,ok,fronts/nsga2__c101_21__cfg02.pkl
84,nsga2,50,r201_21,181948213,0.118,0.2414,,,,,,400000,105,105,30940132.88,5.00,1093.12,0.00,507.6,ok,fronts/nsga2__r201_21__cfg50.pkl
96,smsemoa,16,c101_21,2013171495,0.1706,0.19572,,,,,,400000,105,105,148922310.71,16.00,1919.90,1781.23,391.6,ok,fronts/smsemoa__c101_21__cfg16.pkl
92,nsga2,24,rc201_21,1155092638,0.3875,0.00518,,,,,,400000,105,105,91203794.67,7.00,1979.85,142.42,450.1,ok,fronts/nsga2__rc201_21__cfg24.pkl
116,smsemoa,44,rc101_21,3033857269,0.3737,0.00171,,,,,,400000,105,105,14390270.63,23.00,2415.76,122.13,294.6,ok,fronts/smsemoa__rc101_21__cfg44.pkl
104,moead_ws,47,rc201_21,1106201978,0.6563,0.00123,3,0.0517,weighted-sum,energy,,400000,105,101,57170504.34,12.00,3250.03,3204.26,535.1,ok,fronts/moead_ws__rc201_21__cfg47.pkl
108,smsemoa,42,rc201_21,360654696,0.5189,0.00606,,,,,,400000,105,105,38071272.42,9.00,2701.69,3236.66,566.7,ok,fronts/smsemoa__rc201_21__cfg42.pkl
120,moead_ws,28,rc201_21,1621730015,0.6329,0.00517,15,0.7349,weighted-sum,das-dennis,,400000,105,105,33159443.27,13.00,3537.33,4591.75,540.3,ok,fronts/moead_ws__rc201_21__cfg28.pkl
140,nsga2,39,r101_21,1713830644,0.2936,0.04362,,,,,,400000,105,105,24107365.64,21.00,1937.06,25.89,304.9,ok,fronts/nsga2__r101_21__cfg39.pkl
132,nsga2,50,rc201_21,2605141906,0.118,0.2414,,,,,,400000,105,105,117543853.0,7.00,1314.57,0.00,449.5,ok,fronts/nsga2__rc201_21__cfg50.pkl
136,smsemoa,48,c101_21,1751532727,0.1533,0.00278,,,,,,400000,105,105,29447880.37,17.00,1962.47,3421.42,449.9,ok,fronts/smsemoa__c101_21__cfg48.pkl
144,nsga2,34,r201_21,3889431248,0.5592,0.00566,,,,,,400000,105,105,23754871.54,6.00,1334.71,0.00,486.0,ok,fronts/nsga2__r201_21__cfg34.pkl
152,moead_ws,27,rc101_21,1118380984,0.5354,0.12647,14,0.8044,tchebycheff,energy,,400000,105,94,31884734.34,32.00,3283.97,396.83,334.3,ok,fronts/moead_ws__rc101_21__cfg27.pkl
124,nsga2,26,c201_21,3845376000,0.1999,0.00104,,,,,,400000,105,105,294593325.6,4.00,1063.07,182.99,616.9,ok,fronts/nsga2__c201_21__cfg26.pkl
148,moead_ws,19,rc201_21,1025336366,0.5712,0.01074,9,0.3736,weighted-sum,energy,,400000,105,92,41034131.94,10.00,3139.26,2862.14,488.9,ok,fronts/moead_ws__rc201_21__cfg19.pkl
128,nsga2,5,rc201_21,2654202632,0.1281,0.01305,,,,,,400000,105,105,49058201.29,8.00,2061.94,1070.30,676.2,ok,fronts/nsga2__rc201_21__cfg05.pkl
160,nsga2,6,c101_21,4075686401,0.3708,0.19756,,,,,,400000,105,105,104094993.2,14.00,1743.45,1666.36,329.0,ok,fronts/nsga2__c101_21__cfg06.pkl
156,moead_ws,12,rc201_21,2589368298,0.4539,0.00411,22,0.2367,pbi,energy,8.349,400000,105,95,1934051.31,17.00,4304.97,7716.81,479.2,ok,fronts/moead_ws__rc201_21__cfg12.pkl
164,nsga2,20,rc201_21,3462451954,0.2269,0.04563,,,,,,400000,105,105,23704948.5,7.00,1877.00,101.74,477.5,ok,fronts/nsga2__rc201_21__cfg20.pkl
184,nsga2,27,c101_21,3855572502,0.7869,0.04435,,,,,,400000,105,105,99343546.83,15.00,1698.41,891.15,298.6,ok,fronts/nsga2__c101_21__cfg27.pkl
168,nsga2,6,rc201_21,3998530867,0.3708,0.19756,,,,,,400000,105,105,38209751.92,7.00,1411.99,55.29,421.3,ok,fronts/nsga2__rc201_21__cfg06.pkl
176,moead_ws,30,r101_21,3741691443,0.7257,0.00162,5,0.9359,pbi,das-dennis,9.63,400000,105,98,182375.35,43.00,3422.12,807.55,358.8,ok,fronts/moead_ws__r101_21__cfg30.pkl
196,moead_ws,7,r101_21,3303831481,0.634,0.00183,19,0.4191,weighted-sum,das-dennis,,400000,105,104,13234117.09,34.00,2872.78,640.09,323.1,ok,fronts/moead_ws__r101_21__cfg07.pkl
172,nsga2,41,c201_21,825603093,0.6643,0.01015,,,,,,400000,105,105,29004006.49,5.00,1116.41,893.73,513.8,ok,fronts/nsga2__c201_21__cfg41.pkl
200,nsga2,25,r101_21,2080134174,0.6825,0.00222,,,,,,400000,105,105,47717652.67,23.00,1992.42,49.53,262.7,ok,fronts/nsga2__r101_21__cfg25.pkl
188,moead_ws,36,c201_21,1364897733,0.7743,0.046,12,0.3336,pbi,energy,7.863,400000,105,73,5809237.16,13.00,3828.08,36711.63,526.2,ok,fronts/moead_ws__c201_21__cfg36.pkl
212,nsga2,16,r101_21,2704936614,0.7448,0.24925,,,,,,400000,105,105,19026882.62,23.00,2034.26,52.65,258.3,ok,fronts/nsga2__r101_21__cfg16.pkl
192,moead_ws,48,c201_21,3038991602,0.8015,0.0039,16,0.8494,weighted-sum,das-dennis,,400000,105,105,85776779.95,7.00,2158.67,13817.95,525.4,ok,fronts/moead_ws__c201_21__cfg48.pkl
204,moead_ws,42,rc101_21,2948044302,0.4543,0.11082,3,0.2954,pbi,das-dennis,4.981,400000,105,101,912132.27,40.00,3884.97,514.69,331.5,ok,fronts/moead_ws__rc101_21__cfg42.pkl
208,nsga2,1,c101_21,2676986727,0.774,0.01222,,,,,,400000,105,105,81283065.2,17.00,1893.18,3182.18,307.6,ok,fronts/nsga2__c101_21__cfg01.pkl
180,smsemoa,36,r201_21,374714381,0.2909,0.01887,,,,,,400000,105,105,3135084.14,6.00,1376.97,1119.63,731.5,ok,fronts/smsemoa__r201_21__cfg36.pkl
220,nsga2,22,c101_21,1129493206,0.7003,0.00594,,,,,,400000,105,105,113266919.93,14.00,1734.93,981.20,298.2,ok,fronts/nsga2__c101_21__cfg22.pkl
236,nsga2,8,r101_21,355174432,0.4434,0.00366,,,,,,400000,105,105,15288295.25,23.00,2104.43,39.80,280.3,ok,fronts/nsga2__r101_21__cfg08.pkl
224,smsemoa,28,c101_21,1777665763,0.1086,0.04626,,,,,,400000,105,105,106074602.22,15.00,1695.20,2194.43,430.9,ok,fronts/smsemoa__c101_21__cfg28.pkl
248,nsga2,10,r101_21,4121173484,0.8276,0.0367,,,,,,400000,105,105,36256069.83,23.00,2007.22,18.86,267.7,ok,fronts/nsga2__r101_21__cfg10.pkl
216,moead_ws,1,c201_21,754321748,0.7774,0.25547,14,0.1439,tchebycheff,energy,,400000,105,105,686244421.03,7.00,2095.76,10509.59,553.7,ok,fronts/moead_ws__c201_21__cfg01.pkl
232,moead_ws,14,c101_21,4067528615,0.3103,0.00227,21,0.921,tchebycheff,das-dennis,,400000,105,90,232596736.69,24.00,3254.62,13540.44,383.2,ok,fronts/moead_ws__c101_21__cfg14.pkl
244,smsemoa,8,rc101_21,4039223973,0.1768,0.13242,,,,,,400000,105,105,13410919.22,21.00,2344.50,18.05,349.4,ok,fronts/smsemoa__rc101_21__cfg08.pkl
228,moead_ws,31,rc201_21,1805458843,0.8009,0.02955,13,0.7951,pbi,energy,3.28,400000,105,105,334881.86,16.00,4060.79,5154.20,521.7,ok,fronts/moead_ws__rc201_21__cfg31.pkl
256,moead_ws,3,r101_21,3977619493,0.6943,0.02751,12,0.8041,weighted-sum,das-dennis,,400000,105,92,10695658.6,34.00,2902.72,869.68,339.0,ok,fronts/moead_ws__r101_21__cfg03.pkl
240,moead_ws,33,rc201_21,1392159592,0.565,0.02618,13,0.5226,tchebycheff,energy,,400000,105,97,31153345.68,11.00,2773.17,2767.89,534.2,ok,fronts/moead_ws__rc201_21__cfg33.pkl
260,smsemoa,10,r101_21,2184625059,0.4321,0.0358,,,,,,400000,105,105,14377482.97,23.00,2001.14,38.89,293.9,ok,fronts/smsemoa__r101_21__cfg10.pkl
272,nsga2,9,c101_21,471865480,0.5546,0.00144,,,,,,400000,105,105,170047692.6,16.00,2042.33,1991.10,323.8,ok,fronts/nsga2__c101_21__cfg09.pkl
252,moead_ws,20,c201_21,3682093196,0.1017,0.11603,15,0.052,tchebycheff,energy,,400000,105,104,108197298.56,7.00,2413.61,27174.08,641.0,ok,fronts/moead_ws__c201_21__cfg20.pkl
288,nsga2,34,c101_21,494587820,0.5592,0.00566,,,,,,400000,105,105,170582148.07,13.00,1744.26,1069.51,304.9,ok,fronts/nsga2__c101_21__cfg34.pkl
268,smsemoa,11,c201_21,724604296,0.5841,0.04071,,,,,,400000,105,105,114468353.72,6.00,1290.61,4599.86,506.1,ok,fronts/smsemoa__c201_21__cfg11.pkl
276,smsemoa,41,rc201_21,2744888373,0.8908,0.16337,,,,,,400000,105,105,33529649.92,6.00,1820.64,180.49,474.4,ok,fronts/smsemoa__rc201_21__cfg41.pkl
264,moead_ws,31,r201_21,2992295958,0.8009,0.02955,13,0.7951,pbi,energy,3.28,400000,105,104,144826.06,13.00,3150.85,3535.70,594.7,ok,fronts/moead_ws__r201_21__cfg31.pkl
284,nsga2,27,r201_21,2146923672,0.7869,0.04435,,,,,,400000,105,105,45808484.2,5.00,1371.97,83.82,505.9,ok,fronts/nsga2__r201_21__cfg27.pkl
280,smsemoa,29,r201_21,2361379535,0.2812,0.043,,,,,,400000,105,105,50782723.88,6.00,1276.48,47.61,571.4,ok,fronts/smsemoa__r201_21__cfg29.pkl
300,smsemoa,43,c101_21,2842653926,0.772,0.04355,,,,,,400000,105,105,62517548.19,17.00,2048.36,3358.88,312.8,ok,fronts/smsemoa__c101_21__cfg43.pkl
292,moead_ws,43,c101_21,500836047,0.3019,0.1884,19,0.1106,pbi,das-dennis,8.913,400000,105,55,1958244.96,29.00,3813.90,5816.57,405.8,ok,fronts/moead_ws__c101_21__cfg43.pkl
296,nsga2,40,r201_21,3395172381,0.557,0.08746,,,,,,400000,105,105,6633720.61,6.00,1321.14,28.97,507.1,ok,fronts/nsga2__r201_21__cfg40.pkl
312,smsemoa,43,rc101_21,3291623250,0.772,0.04355,,,,,,400000,105,105,25628410.88,21.00,2276.31,45.02,276.2,ok,fronts/smsemoa__rc101_21__cfg43.pkl
324,smsemoa,37,c101_21,1818114079,0.256,0.2083,,,,,,400000,105,105,135283328.73,16.00,2095.65,1422.79,355.9,ok,fronts/smsemoa__c101_21__cfg37.pkl
328,smsemoa,39,r101_21,2862588340,0.4351,0.28723,,,,,,400000,105,105,30361078.99,24.00,2201.44,141.60,306.5,ok,fronts/smsemoa__r101_21__cfg39.pkl
304,smsemoa,45,rc201_21,2960448057,0.7468,0.00447,,,,,,400000,105,105,62822133.07,9.00,2588.35,2133.83,544.3,ok,fronts/smsemoa__rc201_21__cfg45.pkl
316,smsemoa,37,c201_21,1325020359,0.256,0.2083,,,,,,400000,105,105,90095951.25,5.00,1123.26,1350.97,519.9,ok,fronts/smsemoa__c201_21__cfg37.pkl
344,smsemoa,49,rc101_21,381165139,0.5994,0.14669,,,,,,400000,105,105,7274964.5,19.00,2006.88,6.48,277.0,ok,fronts/smsemoa__rc101_21__cfg49.pkl
308,nsga2,31,r201_21,2755920052,0.6684,0.01469,,,,,,400000,105,105,9087175.22,7.00,1812.05,1982.33,609.6,ok,fronts/nsga2__r201_21__cfg31.pkl
320,moead_ws,21,rc201_21,1975425401,0.0991,0.12292,21,0.9796,pbi,das-dennis,8.015,400000,105,97,1008210.65,15.00,3512.30,3004.57,531.6,ok,fronts/moead_ws__rc201_21__cfg21.pkl
336,nsga2,21,c201_21,722368679,0.4372,0.11552,,,,,,400000,105,105,45863063.6,5.00,1026.29,1195.29,530.0,ok,fronts/nsga2__c201_21__cfg21.pkl
348,nsga2,29,c101_21,1289069584,0.4589,0.02564,,,,,,400000,105,105,47341732.08,15.00,1532.56,318.46,313.1,ok,fronts/nsga2__c101_21__cfg29.pkl
340,nsga2,9,rc201_21,3668432454,0.5546,0.00144,,,,,,400000,105,105,24174918.33,8.00,2071.21,1204.46,498.1,ok,fronts/nsga2__rc201_21__cfg09.pkl
368,moead_ws,33,r101_21,4244781961,0.565,0.02618,13,0.5226,tchebycheff,energy,,400000,105,104,18321258.43,33.00,2863.54,582.48,314.7,ok,fronts/moead_ws__r101_21__cfg33.pkl
352,nsga2,45,rc201_21,1586260540,0.1613,0.01742,,,,,,400000,105,105,40588154.18,7.00,1838.64,81.00,478.1,ok,fronts/nsga2__rc201_21__cfg45.pkl
332,moead_ws,10,c201_21,800504360,0.2326,0.02064,21,0.606,pbi,energy,6.428,400000,105,105,2067022.69,10.00,3360.59,61507.79,784.1,ok,fronts/moead_ws__c201_21__cfg10.pkl
376,moead_ws,9,rc101_21,389554438,0.7848,0.00111,18,0.8294,weighted-sum,das-dennis,,400000,105,105,17759670.27,34.00,3644.93,856.85,341.7,ok,fronts/moead_ws__rc101_21__cfg09.pkl
360,nsga2,15,c201_21,743191006,0.1543,0.0492,,,,,,400000,105,44,9591949.3,6.00,1022.33,4322.05,567.6,ok,fronts/nsga2__c201_21__cfg15.pkl
356,moead_ws,26,r201_21,3654516852,0.2969,0.2241,18,0.9163,pbi,das-dennis,3.955,400000,105,91,182668.06,12.00,2677.04,2668.00,590.6,ok,fronts/moead_ws__r201_21__cfg26.pkl
372,smsemoa,9,r201_21,2641121028,0.7585,0.06056,,,,,,400000,105,105,17236285.9,5.00,1453.85,223.98,556.3,ok,fronts/smsemoa__r201_21__cfg09.pkl
380,smsemoa,31,c101_21,1245747088,0.1077,0.18581,,,,,,400000,105,105,95682497.76,15.00,1764.62,1283.44,419.7,ok,fronts/smsemoa__c101_21__cfg31.pkl
392,nsga2,14,r101_21,2294895995,0.4667,0.00128,,,,,,400000,105,105,27568706.47,24.00,1984.48,66.17,281.4,ok,fronts/nsga2__r101_21__cfg14.pkl
396,moead_ws,40,r101_21,2009696980,0.7178,0.2271,11,0.1185,weighted-sum,energy,,400000,105,105,12088461.31,29.00,2515.47,450.20,324.0,ok,fronts/moead_ws__r101_21__cfg40.pkl
364,smsemoa,23,r201_21,1307331819,0.4735,0.00458,,,,,,400000,105,105,17912148.94,6.00,1711.98,2289.92,704.5,ok,fronts/smsemoa__r201_21__cfg23.pkl
384,nsga2,36,c201_21,3055320326,0.2146,0.01028,,,,,,400000,105,105,242210246.58,5.00,1244.45,4124.53,552.1,ok,fronts/nsga2__c201_21__cfg36.pkl
408,nsga2,16,c101_21,1247218054,0.7448,0.24925,,,,,,400000,105,105,68898136.15,15.00,1698.66,1167.97,298.4,ok,fronts/nsga2__c101_21__cfg16.pkl
404,moead_ws,46,rc101_21,2376933019,0.2408,0.00226,3,0.7768,pbi,das-dennis,9.196,400000,105,81,358625.23,48.00,4728.16,1580.18,351.9,ok,fronts/moead_ws__rc101_21__cfg46.pkl
428,nsga2,37,rc101_21,3881966147,0.8534,0.0038,,,,,,400000,105,105,14644804.27,21.00,2273.31,53.62,266.5,ok,fronts/nsga2__rc101_21__cfg37.pkl
388,smsemoa,27,c201_21,740903523,0.1402,0.02357,,,,,,400000,105,105,57958101.4,6.00,1329.04,4255.68,632.6,ok,fronts/smsemoa__c201_21__cfg27.pkl
412,nsga2,19,c101_21,2539836538,0.1299,0.01508,,,,,,400000,105,105,106257478.33,14.00,1779.76,1288.70,393.5,ok,fronts/nsga2__c101_21__cfg19.pkl
416,moead_ws,44,c201_21,3353981237,0.2839,0.11833,25,0.1064,tchebycheff,energy,,400000,105,103,91647766.82,7.00,1840.89,20209.16,553.7,ok,fronts/moead_ws__c201_21__cfg44.pkl
424,nsga2,26,rc201_21,2631200585,0.1999,0.00104,,,,,,400000,105,105,71293690.83,6.00,1832.45,1.85,485.5,ok,fronts/nsga2__rc201_21__cfg26.pkl
436,moead_ws,28,rc101_21,3873931436,0.6329,0.00517,15,0.7349,weighted-sum,das-dennis,,400000,105,104,2652741.54,39.00,4334.37,976.28,346.0,ok,fronts/moead_ws__rc101_21__cfg28.pkl
432,moead_ws,49,c101_21,2367554395,0.801,0.19873,5,0.6981,pbi,energy,1.361,400000,105,105,923487.94,29.00,3964.87,8031.63,436.5,ok,fronts/moead_ws__c101_21__cfg49.pkl
420,moead_ws,24,c201_21,1228853236,0.1398,0.01527,9,0.4169,tchebycheff,das-dennis,,400000,105,104,77257525.41,8.00,2441.51,28540.41,585.6,ok,fronts/moead_ws__c201_21__cfg24.pkl
400,nsga2,43,rc101_21,4042769332,0.0227,0.00167,,,,,,400000,105,105,27232174.24,24.00,2722.95,99.16,782.7,ok,fronts/nsga2__rc101_21__cfg43.pkl
440,moead_ws,36,r101_21,3047056631,0.7743,0.046,12,0.3336,pbi,energy,7.863,400000,105,95,408133.2,45.00,3466.94,795.52,352.9,ok,fronts/moead_ws__r101_21__cfg36.pkl
444,nsga2,44,r201_21,4166917846,0.7224,0.01394,,,,,,400000,105,105,20777279.13,6.00,1381.40,5.57,485.9,ok,fronts/nsga2__r201_21__cfg44.pkl
452,smsemoa,49,c201_21,3709786575,0.5994,0.14669,,,,,,400000,105,105,148553625.54,5.00,978.98,4067.78,488.0,ok,fronts/smsemoa__c201_21__cfg49.pkl
456,smsemoa,36,r101_21,1560537774,0.2909,0.01887,,,,,,400000,105,105,31358669.29,24.00,2152.63,157.00,324.0,ok,fronts/smsemoa__r101_21__cfg36.pkl
468,nsga2,30,rc101_21,766786851,0.1398,0.00192,,,,,,400000,105,105,21242751.63,20.00,2225.92,85.85,364.5,ok,fronts/nsga2__rc101_21__cfg30.pkl
472,moead_ws,48,r101_21,531596891,0.8015,0.0039,16,0.8494,weighted-sum,das-dennis,,400000,105,105,12403421.63,35.00,2775.77,1155.63,335.4,ok,fronts/moead_ws__r101_21__cfg48.pkl
480,smsemoa,50,c101_21,378863313,0.1964,0.00587,,,,,,400000,105,105,120902328.95,17.00,2159.45,4211.08,383.2,ok,fronts/smsemoa__c101_21__cfg50.pkl
476,moead_ws,3,c101_21,58385918,0.6943,0.02751,12,0.8041,weighted-sum,das-dennis,,400000,105,105,255236827.63,23.00,3190.60,14844.57,404.4,ok,fronts/moead_ws__c101_21__cfg03.pkl
460,moead_ws,39,c201_21,1541211430,0.553,0.20842,11,0.4794,pbi,das-dennis,9.88,400000,105,85,1350695.82,14.00,3081.68,22046.39,585.0,ok,fronts/moead_ws__c201_21__cfg39.pkl
448,nsga2,43,c101_21,1234021067,0.0227,0.00167,,,,,,400000,105,105,235889331.66,16.00,2290.25,2439.18,791.5,ok,fronts/nsga2__c101_21__cfg43.pkl
464,smsemoa,13,r101_21,592404522,0.0416,0.01674,,,,,,400000,105,105,23508431.98,22.00,2027.37,84.37,605.2,ok,fronts/smsemoa__r101_21__cfg13.pkl
492,nsga2,48,c101_21,1162567809,0.3015,0.03642,,,,,,400000,105,105,160774302.63,16.00,2074.83,1452.31,349.7,ok,fronts/nsga2__c101_21__cfg48.pkl
496,nsga2,27,rc101_21,3080342418,0.7869,0.04435,,,,,,400000,105,105,31078178.57,24.00,2647.78,88.22,277.0,ok,fronts/nsga2__rc101_21__cfg27.pkl
504,moead_ws,29,r101_21,2367150205,0.6948,0.13555,24,0.6144,weighted-sum,energy,,400000,105,105,13370712.18,31.00,2543.01,720.43,330.9,ok,fronts/moead_ws__r101_21__cfg29.pkl
520,moead_ws,27,r101_21,4072284261,0.5354,0.12647,14,0.8044,tchebycheff,energy,,400000,105,105,32676354.7,31.00,2742.47,587.15,327.3,ok,fronts/moead_ws__r101_21__cfg27.pkl
524,nsga2,48,r101_21,2333971991,0.3015,0.03642,,,,,,400000,105,105,18786684.13,22.00,2027.26,8.97,311.6,ok,fronts/nsga2__r101_21__cfg48.pkl
500,moead_ws,46,r201_21,738278619,0.2408,0.00226,3,0.7768,pbi,das-dennis,9.196,400000,105,58,221653.1,12.00,3168.13,5830.29,631.4,ok,fronts/moead_ws__r201_21__cfg46.pkl
508,nsga2,49,rc201_21,2001636088,0.3618,0.00165,,,,,,400000,105,105,37870953.71,7.00,1904.02,803.51,555.9,ok,fronts/nsga2__rc201_21__cfg49.pkl
484,smsemoa,13,c201_21,279654369,0.0416,0.01674,,,,,,400000,105,105,150742562.59,6.00,1434.02,4317.24,797.8,ok,fronts/smsemoa__c201_21__cfg13.pkl
516,nsga2,36,rc201_21,3123393783,0.2146,0.01028,,,,,,400000,105,105,68936214.45,8.00,1813.90,0.94,501.8,ok,fronts/nsga2__rc201_21__cfg36.pkl
488,smsemoa,13,rc201_21,3707132120,0.0416,0.01674,,,,,,400000,105,105,29722846.32,7.00,1721.32,171.59,869.7,ok,fronts/smsemoa__rc201_21__cfg13.pkl
528,moead_ws,25,r201_21,1864169481,0.3675,0.00808,19,0.3795,weighted-sum,das-dennis,,400000,105,105,8200345.45,10.00,2897.02,5349.12,597.6,ok,fronts/moead_ws__r201_21__cfg25.pkl
512,smsemoa,21,r201_21,1723467326,0.4867,0.01643,,,,,,400000,105,105,22660584.31,6.00,1633.67,2316.32,700.2,ok,fronts/smsemoa__r201_21__cfg21.pkl
544,smsemoa,22,rc101_21,3843074817,0.9378,0.02608,,,,,,400000,105,105,23118589.24,23.00,2505.51,42.29,268.9,ok,fronts/smsemoa__rc101_21__cfg22.pkl
532,nsga2,32,rc201_21,3612970358,0.5652,0.07852,,,,,,400000,105,105,49905966.82,6.00,1987.36,714.07,509.0,ok,fronts/nsga2__rc201_21__cfg32.pkl
540,smsemoa,47,rc101_21,2217842334,0.1228,0.11449,,,,,,400000,105,105,50976667.07,21.00,2342.22,154.13,385.3,ok,fronts/smsemoa__rc101_21__cfg47.pkl
552,smsemoa,20,c101_21,1508484448,0.7827,0.0016,,,,,,400000,105,105,63909980.38,15.00,1722.39,2937.30,294.8,ok,fronts/smsemoa__c101_21__cfg20.pkl
556,moead_ws,35,rc101_21,2828579317,0.1197,0.00195,19,0.6579,weighted-sum,energy,,400000,105,104,2856887.11,42.00,4210.90,1158.05,341.2,ok,fronts/moead_ws__rc101_21__cfg35.pkl
548,moead_ws,39,rc201_21,1019570421,0.553,0.20842,11,0.4794,pbi,das-dennis,9.88,400000,105,100,1058681.0,13.00,3126.34,2903.20,537.3,ok,fronts/moead_ws__rc201_21__cfg39.pkl
536,smsemoa,28,r201_21,1340316388,0.1086,0.04626,,,,,,400000,105,105,16450930.99,6.00,1485.48,76.95,635.2,ok,fronts/smsemoa__r201_21__cfg28.pkl
576,moead_ws,35,r101_21,1473170684,0.1197,0.00195,19,0.6579,weighted-sum,energy,,400000,105,104,4464171.09,39.00,3015.28,813.43,322.5,ok,fronts/moead_ws__r101_21__cfg35.pkl
568,smsemoa,14,c101_21,2498808262,0.3299,0.00228,,,,,,400000,105,105,109342896.72,16.00,1919.76,2282.05,346.8,ok,fronts/smsemoa__c101_21__cfg14.pkl
