task_id,algorithm_id,config_idx,instance,seed,pc,pm,n_neighbors,prob_neighbor_mating,decomposition,ref_dirs_method,pbi_theta,n_evals_budget,n_feasible,n_pareto,hv_local,best_f1,best_f2,best_f3,elapsed_s,status,front_path
582,nsga2,13,r201_21,1471415148,0.7784,0.00303,,,,,,400000,105,103,10591367.55,7.00,1704.79,1395.82,1466.7,ok,fronts/nsga2__r201_21__cfg13.pkl
586,smsemoa,47,c201_21,162985171,0.1228,0.11449,,,,,,400000,105,105,26953554.37,6.00,1155.68,6724.44,1452.2,ok,fronts/smsemoa__c201_21__cfg47.pkl
602,moead_ws,9,r101_21,2779789644,0.7848,0.00111,18,0.8294,weighted-sum,das-dennis,,400000,105,105,2159419.3,39.00,3242.19,1636.97,871.9,ok,fronts/moead_ws__r101_21__cfg09.pkl
594,moead_ws,8,r201_21,4055815506,0.596,0.20474,25,0.8044,tchebycheff,das-dennis,,400000,105,105,24601576.47,7.00,1512.01,96.80,1497.2,ok,fronts/moead_ws__r201_21__cfg08.pkl
606,nsga2,50,c101_21,3544668672,0.118,0.2414,,,,,,400000,105,105,174573045.68,15.00,1867.47,1126.44,888.5,ok,fronts/nsga2__c101_21__cfg50.pkl
614,smsemoa,38,r101_21,1478130279,0.1646,0.00129,,,,,,400000,105,105,8179721.1,21.00,1887.34,41.50,849.2,ok,fronts/smsemoa__r101_21__cfg38.pkl
598,smsemoa,30,r201_21,2217054887,0.727,0.08017,,,,,,400000,105,105,32314750.77,5.00,1379.44,303.07,1410.7,ok,fronts/smsemoa__r201_21__cfg30.pkl
622,moead_ws,13,r101_21,6405127,0.1053,0.00146,13,0.1462,tchebycheff,das-dennis,,400000,105,105,320633.57,42.00,3616.76,2110.76,886.6,ok,fronts/moead_ws__r101_21__cfg13.pkl
626,smsemoa,10,rc101_21,168383831,0.4321,0.0358,,,,,,400000,105,105,34413032.58,21.00,2385.66,48.26,696.4,ok,fronts/smsemoa__rc101_21__cfg10.pkl
650,smsemoa,22,r101_21,2134519415,0.9378,0.02608,,,,,,400000,105,105,15292194.9,24.00,2177.10,205.45,650.0,ok,fronts/smsemoa__r101_21__cfg22.pkl
634,nsga2,31,c201_21,2182377250,0.6684,0.01469,,,,,,400000,105,105,221620065.68,5.00,1346.55,4110.81,1116.3,ok,fronts/nsga2__c201_21__cfg31.pkl
618,moead_ws,29,r201_21,1332857367,0.6948,0.13555,24,0.6144,weighted-sum,energy,,400000,105,105,6598427.95,6.00,1729.23,1300.16,1533.4,ok,fronts/moead_ws__r201_21__cfg29.pkl
654,smsemoa,4,rc101_21,390900704,0.4494,0.00472,,,,,,400000,105,105,19406576.76,23.00,2525.49,127.97,665.1,ok,fronts/smsemoa__rc101_21__cfg04.pkl
646,moead_ws,45,c101_21,3125274792,0.6657,0.04078,17,0.897,weighted-sum,energy,,400000,105,105,110608681.29,21.00,3487.16,15362.67,1012.8,ok,fronts/moead_ws__c101_21__cfg45.pkl
638,smsemoa,16,c201_21,672642458,0.1706,0.19572,,,,,,400000,105,105,34585719.18,6.00,1023.94,137.30,1376.4,ok,fronts/smsemoa__c201_21__cfg16.pkl
630,nsga2,19,c201_21,3221652871,0.1299,0.01508,,,,,,400000,105,105,136889768.33,5.00,1163.65,137.63,1473.4,ok,fronts/nsga2__c201_21__cfg19.pkl
658,moead_ws,50,rc201_21,539682562,0.2018,0.00204,22,0.5045,tchebycheff,energy,,400000,105,101,25266892.41,12.00,2974.85,2386.77,1055.8,ok,fronts/moead_ws__rc201_21__cfg50.pkl
674,moead_ws,1,c101_21,2443203914,0.7774,0.25547,14,0.1439,tchebycheff,energy,,400000,105,105,191540648.73,21.00,2746.36,8264.14,969.7,ok,fronts/moead_ws__c101_21__cfg01.pkl
662,nsga2,30,c201_21,1032353701,0.1398,0.00192,,,,,,400000,105,104,230402458.15,4.00,1158.95,748.99,1460.3,ok,fronts/nsga2__c201_21__cfg30.pkl
666,moead_ws,38,rc201_21,2068441790,0.9361,0.01215,6,0.3833,weighted-sum,energy,,400000,105,105,10392692.85,15.00,4038.06,6056.18,1204.8,ok,fronts/moead_ws__rc201_21__cfg38.pkl
682,moead_ws,36,c101_21,2428906663,0.7743,0.046,12,0.3336,pbi,energy,7.863,400000,105,105,2702288.66,31.00,3865.39,18271.09,1004.6,ok,fronts/moead_ws__c101_21__cfg36.pkl
694,nsga2,4,c101_21,3681353963,0.7611,0.08855,,,,,,400000,105,105,138930344.53,15.00,2011.93,1618.80,743.2,ok,fronts/nsga2__c101_21__cfg04.pkl
690,moead_ws,2,c101_21,1064323542,0.2297,0.00212,3,0.6777,pbi,das-dennis,5.557,400000,105,105,2249910.68,29.00,3888.34,19952.77,975.2,ok,fronts/moead_ws__c101_21__cfg02.pkl
642,nsga2,35,rc201_21,223911346,0.0308,0.01207,,,,,,400000,105,105,32498260.92,6.00,1666.67,1145.70,2320.1,ok,fronts/nsga2__rc201_21__cfg35.pkl
670,moead_ws,21,r201_21,3126638785,0.0991,0.12292,21,0.9796,pbi,das-dennis,8.015,400000,105,90,290156.71,14.00,2999.62,3644.81,1349.8,ok,fronts/moead_ws__r201_21__cfg21.pkl
686,nsga2,27,rc201_21,272682634,0.7869,0.04435,,,,,,400000,105,105,36374607.24,6.00,1665.46,844.65,1120.4,ok,fronts/nsga2__rc201_21__cfg27.pkl
678,smsemoa,13,rc101_21,883568339,0.0416,0.01674,,,,,,400000,105,105,26842462.1,22.00,2589.43,28.92,1640.2,ok,fronts/smsemoa__rc101_21__cfg13.pkl
706,moead_ws,34,rc101_21,3749180353,0.7992,0.01656,20,0.5996,weighted-sum,energy,,400000,105,102,10029234.63,37.00,4047.52,1321.08,794.9,ok,fronts/moead_ws__rc101_21__cfg34.pkl
710,moead_ws,29,c101_21,1273842898,0.6948,0.13555,24,0.6144,weighted-sum,energy,,400000,105,105,317184238.29,22.00,2829.58,12063.91,924.0,ok,fronts/moead_ws__c101_21__cfg29.pkl
722,smsemoa,45,c101_21,3325158394,0.7468,0.00447,,,,,,400000,105,105,164274684.26,16.00,1940.62,2347.71,698.3,ok,fronts/smsemoa__c101_21__cfg45.pkl
718,moead_ws,26,rc101_21,3925602610,0.2969,0.2241,18,0.9163,pbi,das-dennis,3.955,400000,105,103,209839.17,39.00,3840.82,344.32,810.1,ok,fronts/moead_ws__rc101_21__cfg26.pkl
702,moead_ws,40,c201_21,2680053382,0.7178,0.2271,11,0.1185,weighted-sum,energy,,400000,105,105,170640888.8,8.00,2342.14,11160.83,1226.0,ok,fronts/moead_ws__c201_21__cfg40.pkl
734,smsemoa,20,r101_21,1825819687,0.7827,0.0016,,,,,,400000,105,105,17897733.73,23.00,2106.02,87.83,640.5,ok,fronts/smsemoa__r101_21__cfg20.pkl
730,moead_ws,6,r201_21,455519049,0.2864,0.19537,24,0.0249,tchebycheff,energy,,400000,105,104,63591551.83,7.00,1792.69,582.32,1155.0,ok,fronts/moead_ws__r201_21__cfg06.pkl
742,nsga2,9,rc101_21,493350810,0.5546,0.00144,,,,,,400000,105,105,15215029.91,21.00,2176.33,22.89,626.5,ok,fronts/nsga2__rc101_21__cfg09.pkl
714,smsemoa,31,c201_21,3613570144,0.1077,0.18581,,,,,,400000,105,105,88530988.71,6.00,1258.43,392.26,1413.6,ok,fronts/smsemoa__c201_21__cfg31.pkl
738,moead_ws,29,rc201_21,1355866783,0.6948,0.13555,24,0.6144,weighted-sum,energy,,400000,105,92,75035831.61,11.00,2346.11,209.79,939.4,ok,fronts/moead_ws__rc201_21__cfg29.pkl
750,smsemoa,17,c101_21,555468140,0.5811,0.00723,,,,,,400000,105,105,64526408.62,16.00,1936.36,4075.15,767.5,ok,fronts/smsemoa__c101_21__cfg17.pkl
698,nsga2,35,c201_21,1802383188,0.0308,0.01207,,,,,,400000,105,105,426650932.34,5.00,1410.86,2339.10,1945.9,ok,fronts/nsga2__c201_21__cfg35.pkl
726,moead_ws,12,c201_21,2241378580,0.4539,0.00411,22,0.2367,pbi,energy,8.349,400000,105,100,4224113.03,12.00,3862.08,74182.46,1602.3,ok,fronts/moead_ws__c201_21__cfg12.pkl
758,nsga2,32,rc101_21,4267188058,0.5652,0.07852,,,,,,400000,105,105,19664855.62,22.00,2351.39,12.50,634.0,ok,fronts/nsga2__rc101_21__cfg32.pkl
746,nsga2,45,r201_21,699253154,0.1613,0.01742,,,,,,400000,105,105,35360255.47,5.00,1349.36,0.00,1307.5,ok,fronts/nsga2__r201_21__cfg45.pkl
754,smsemoa,15,c101_21,1437487030,0.1034,0.02855,,,,,,400000,105,105,41804936.8,16.00,1939.78,3103.82,1183.9,ok,fronts/smsemoa__c101_21__cfg15.pkl
774,smsemoa,24,rc101_21,2303750168,0.3316,0.01949,,,,,,400000,105,105,34307421.56,22.00,2521.35,109.33,728.3,ok,fronts/smsemoa__rc101_21__cfg24.pkl
770,nsga2,1,rc201_21,1561329612,0.774,0.01222,,,,,,400000,105,105,61279767.17,7.00,1762.10,100.91,1079.1,ok,fronts/nsga2__rc201_21__cfg01.pkl
766,nsga2,32,r201_21,3755729996,0.5652,0.07852,,,,,,400000,105,105,46966341.36,5.00,1275.73,0.00,1166.4,ok,fronts/nsga2__r201_21__cfg32.pkl
790,moead_ws,32,c101_21,4135718885,0.5901,0.00172,24,0.6162,weighted-sum,das-dennis,,400000,105,105,3020603.08,24.00,4192.32,30021.18,1121.2,ok,fronts/moead_ws__c101_21__cfg32.pkl
778,smsemoa,10,rc201_21,3645874193,0.4321,0.0358,,,,,,400000,105,105,25963845.84,7.00,2164.08,1209.63,1261.1,ok,fronts/smsemoa__rc201_21__cfg10.pkl
762,smsemoa,7,r201_21,1171326828,0.306,0.02721,,,,,,400000,105,105,16130623.16,6.00,1479.61,821.62,1721.4,ok,fronts/smsemoa__r201_21__cfg07.pkl
786,smsemoa,1,c201_21,86679687,0.9086,0.05411,,,,,,400000,105,92,6286990.23,6.00,1205.70,17389.36,1514.0,ok,fronts/smsemoa__c201_21__cfg01.pkl
794,smsemoa,50,rc201_21,2275012773,0.1964,0.00587,,,,,,400000,105,105,34721034.22,6.00,1598.39,7.73,1259.1,ok,fronts/smsemoa__rc201_21__cfg50.pkl
802,nsga2,47,c201_21,3770328458,0.4462,0.00879,,,,,,400000,105,105,77859084.5,6.00,1303.34,973.06,1121.1,ok,fronts/nsga2__c201_21__cfg47.pkl
810,moead_ws,43,r101_21,2799783659,0.3019,0.1884,19,0.1106,pbi,das-dennis,8.913,400000,105,101,555082.4,36.00,2896.63,271.75,816.4,ok,fronts/moead_ws__r101_21__cfg43.pkl
806,nsga2,11,rc201_21,2080300288,0.7581,0.00755,,,,,,400000,105,105,50596845.74,7.00,2384.06,1758.79,1279.8,ok,fronts/nsga2__rc201_21__cfg11.pkl
822,moead_ws,5,rc101_21,1187154804,0.3976,0.00557,6,0.6629,tchebycheff,das-dennis,,400000,105,95,9073261.75,30.00,3259.41,497.23,768.5,ok,fronts/moead_ws__rc101_21__cfg05.pkl
798,smsemoa,30,c201_21,2482547570,0.727,0.08017,,,,,,400000,105,103,15913387.82,5.00,990.89,20309.61,1660.2,ok,fronts/smsemoa__c201_21__cfg30.pkl
782,smsemoa,13,r201_21,1476491004,0.0416,0.01674,,,,,,400000,105,105,26665983.08,6.00,1449.46,153.31,2327.7,ok,fronts/smsemoa__r201_21__cfg13.pkl
838,smsemoa,34,rc101_21,1006617851,0.8298,0.10049,,,,,,400000,105,105,15326262.66,25.00,2672.65,79.35,636.5,ok,fronts/smsemoa__rc101_21__cfg34.pkl
830,moead_ws,6,rc101_21,4196551481,0.2864,0.19537,24,0.0249,tchebycheff,energy,,400000,105,95,8782599.8,33.00,3220.61,125.51,745.8,ok,fronts/moead_ws__rc101_21__cfg06.pkl
814,moead_ws,7,c201_21,1097305832,0.634,0.00183,19,0.4191,weighted-sum,das-dennis,,400000,105,105,207659427.34,7.00,2414.42,24124.22,1429.4,ok,fronts/moead_ws__c201_21__cfg07.pkl
846,nsga2,49,r101_21,1531972625,0.3618,0.00165,,,,,,400000,105,105,19656161.63,25.00,2230.68,161.28,699.8,ok,fronts/nsga2__r101_21__cfg49.pkl
818,nsga2,20,r201_21,3523665869,0.2269,0.04563,,,,,,400000,105,105,16132195.26,5.00,1277.25,364.83,1614.3,ok,fronts/nsga2__r201_21__cfg20.pkl
834,moead_ws,37,rc201_21,423139690,0.2705,0.00798,15,0.1576,weighted-sum,energy,,400000,105,105,48625587.88,13.00,3595.57,4267.65,1153.0,ok,fronts/moead_ws__rc201_21__cfg37.pkl
826,moead_ws,23,r201_21,1576552556,0.8576,0.01401,21,0.6396,tchebycheff,das-dennis,,400000,105,104,4553882.86,11.00,2620.01,4037.46,1504.3,ok,fronts/moead_ws__r201_21__cfg23.pkl
858,smsemoa,23,c101_21,3810253999,0.4735,0.00458,,,,,,400000,105,105,53934410.61,16.00,1947.29,2762.64,806.1,ok,fronts/smsemoa__c101_21__cfg23.pkl
842,smsemoa,41,r201_21,1642787175,0.8908,0.16337,,,,,,400000,105,105,17997070.66,6.00,1510.06,16.10,1073.3,ok,fronts/smsemoa__r201_21__cfg41.pkl
866,smsemoa,39,c101_21,1453620094,0.4351,0.28723,,,,,,400000,105,105,162964465.81,15.00,1965.04,2387.15,759.6,ok,fronts/smsemoa__c101_21__cfg39.pkl
862,nsga2,23,rc201_21,1422134165,0.8323,0.09851,,,,,,400000,105,105,39999957.92,6.00,1672.26,44.90,956.7,ok,fronts/nsga2__rc201_21__cfg23.pkl
850,moead_ws,46,c201_21,510153698,0.2408,0.00226,3,0.7768,pbi,das-dennis,9.196,400000,105,90,2536845.1,11.00,3933.37,58632.21,1263.9,ok,fronts/moead_ws__c201_21__cfg46.pkl
854,moead_ws,32,rc201_21,2177523784,0.5901,0.00172,24,0.6162,weighted-sum,das-dennis,,400000,105,104,3020262.02,14.00,4051.56,6797.02,1222.8,ok,fronts/moead_ws__rc201_21__cfg32.pkl
878,smsemoa,37,r101_21,2215981645,0.256,0.2083,,,,,,400000,105,105,29575784.29,22.00,1935.90,140.92,720.5,ok,fronts/smsemoa__r101_21__cfg37.pkl
870,nsga2,33,r201_21,1939314632,0.6347,0.02351,,,,,,400000,105,105,18319696.86,6.00,1467.89,139.83,1018.8,ok,fronts/nsga2__r201_21__cfg33.pkl
882,nsga2,7,rc201_21,2573181290,0.6439,0.10916,,,,,,400000,105,105,92646839.34,6.00,1738.20,0.00,896.6,ok,fronts/nsga2__rc201_21__cfg07.pkl
874,smsemoa,42,c201_21,1386455014,0.5189,0.00606,,,,,,400000,105,105,71204144.07,6.00,1373.87,3251.80,1195.2,ok,fronts/smsemoa__c201_21__cfg42.pkl
894,smsemoa,38,rc101_21,539258467,0.1646,0.00129,,,,,,400000,105,105,26729338.96,23.00,2748.18,47.22,810.3,ok,fronts/smsemoa__rc101_21__cfg38.pkl
886,nsga2,46,rc201_21,1225924335,0.1523,0.05307,,,,,,400000,105,105,35760356.79,6.00,1611.37,9.61,1129.0,ok,fronts/nsga2__rc201_21__cfg46.pkl
890,nsga2,19,rc201_21,1141842550,0.1299,0.01508,,,,,,400000,105,105,44874583.09,7.00,1986.77,731.31,1172.7,ok,fronts/nsga2__rc201_21__cfg19.pkl
898,moead_ws,2,r201_21,1039742756,0.2297,0.00212,3,0.6777,pbi,das-dennis,5.557,400000,105,100,629452.67,13.00,3076.88,6172.91,1112.0,ok,fronts/moead_ws__r201_21__cfg02.pkl
