task_id,algorithm_id,config_idx,instance,seed,pc,pm,n_neighbors,prob_neighbor_mating,decomposition,ref_dirs_method,pbi_theta,n_evals_budget,n_feasible,n_pareto,hv_local,best_f1,best_f2,best_f3,elapsed_s,status,front_path
1629,nsga2,83,c101_21,1387949557,0.1939,0.7357,,,,,,600000,105,105,84868516.5,16.00,1824.25,1877.06,1057.7,ok,fronts\nsga2__c101_21__cfg083.pkl
1624,moead_ws,33,r201_21,4164716007,0.5895,0.5687,15,0.5972,pbi,das-dennis,5.369,600000,105,104,579250.18,11.00,2411.92,893.26,1930.8,ok,fronts\moead_ws__r201_21__cfg033.pkl
1625,moead_ws,66,r201_21,2139015514,0.5171,0.6256,9,0.572,weighted-sum,energy,,600000,105,105,48121886.0,7.00,1235.03,694.91,1934.9,ok,fronts\moead_ws__r201_21__cfg066.pkl
1630,moead_ws,20,c101_21,2668428957,0.4652,0.4235,25,0.534,pbi,energy,9.331,600000,105,94,2651073.05,27.00,3437.25,7257.44,1486.0,ok,fronts\moead_ws__c101_21__cfg020.pkl
1627,moead_ws,25,r201_21,2809915028,0.44,0.6951,21,0.8266,tchebycheff,das-dennis,,600000,105,102,56535760.29,7.00,1158.39,506.47,1697.1,ok,fronts\moead_ws__r201_21__cfg025.pkl
1632,nsga2,47,c101_21,2714986407,0.504,0.6484,,,,,,600000,105,105,194929365.08,14.00,1657.14,706.29,1040.7,ok,fronts\nsga2__c101_21__cfg047.pkl
1631,nsga2,32,r201_21,1420230819,0.5358,0.901,,,,,,600000,105,104,113120831.12,5.00,1105.42,140.08,1516.5,ok,fronts\nsga2__r201_21__cfg032.pkl
1634,smsemoa,9,rc201_21,676951728,0.4588,0.8105,,,,,,600000,105,105,62655952.88,6.00,1408.45,135.12,1409.4,ok,fronts\smsemoa__rc201_21__cfg009.pkl
1636,moead_ws,52,r101_21,3247385029,0.7413,0.5831,9,0.4689,weighted-sum,energy,,600000,105,101,46466654.41,26.00,2071.59,152.67,1173.0,ok,fronts\moead_ws__r101_21__cfg052.pkl
1633,smsemoa,79,c201_21,1806581507,0.7393,0.9471,,,,,,600000,105,105,88582379.27,6.00,1325.33,1698.43,1616.8,ok,fronts\smsemoa__c201_21__cfg079.pkl
1637,nsga2,19,rc101_21,1266494236,0.413,0.9975,,,,,,600000,105,105,90900599.55,19.00,2195.78,129.59,980.8,ok,fronts\nsga2__rc101_21__cfg019.pkl
1635,smsemoa,67,r201_21,4046827748,0.9405,0.6436,,,,,,600000,105,105,55436517.07,5.00,1204.48,3.63,1618.4,ok,fronts\smsemoa__r201_21__cfg067.pkl
1640,smsemoa,80,rc101_21,3763314673,0.8652,0.658,,,,,,600000,105,105,26960800.77,23.00,2372.49,23.80,949.5,ok,fronts\smsemoa__rc101_21__cfg080.pkl
1638,moead_ws,54,r201_21,2698995848,0.6578,0.791,8,0.6321,tchebycheff,energy,,600000,105,89,131048596.21,7.00,1216.48,14.35,1681.9,ok,fronts\moead_ws__r201_21__cfg054.pkl
1641,smsemoa,68,rc101_21,1165081989,0.5546,0.7568,,,,,,600000,105,105,46906648.45,21.00,2357.79,15.99,994.9,ok,fronts\smsemoa__rc101_21__cfg068.pkl
1639,moead_ws,19,c201_21,1127369520,0.7132,0.8529,23,0.777,pbi,das-dennis,2.509,600000,105,96,1522664.64,15.00,3712.58,9693.32,1864.0,ok,fronts\moead_ws__c201_21__cfg019.pkl
1643,nsga2,13,c101_21,783250404,0.5777,0.4517,,,,,,600000,105,105,266966932.43,15.00,1926.70,905.25,1120.1,ok,fronts\nsga2__c101_21__cfg013.pkl
1645,nsga2,69,c101_21,3793706567,0.3592,0.955,,,,,,600000,105,102,237026508.26,15.00,1782.08,1783.44,1085.8,ok,fronts\nsga2__c101_21__cfg069.pkl
1642,moead_ws,76,r201_21,1747216419,0.6792,0.649,17,0.8801,tchebycheff,das-dennis,,600000,105,89,98004744.18,7.00,1221.37,44.27,1646.2,ok,fronts\moead_ws__r201_21__cfg076.pkl
1647,nsga2,11,r101_21,3711474859,0.315,0.6039,,,,,,600000,105,105,23920081.73,23.00,1944.04,45.75,1000.4,ok,fronts\nsga2__r101_21__cfg011.pkl
1644,moead_ws,93,c201_21,3251087733,0.3949,0.9719,3,0.6404,tchebycheff,das-dennis,,600000,105,49,1507571276.56,6.00,1284.49,3566.47,1760.5,ok,fronts\moead_ws__c201_21__cfg093.pkl
1649,nsga2,16,c101_21,1430469686,0.8425,0.4351,,,,,,600000,105,105,55728075.02,14.00,1661.54,967.09,1057.3,ok,fronts\nsga2__c101_21__cfg016.pkl
1646,moead_ws,100,c201_21,3967375470,0.1862,0.7049,5,0.6912,pbi,das-dennis,4.311,600000,105,96,1161477.83,13.00,3376.13,16901.93,1907.4,ok,fronts\moead_ws__c201_21__cfg100.pkl
1650,nsga2,42,rc201_21,2423538225,0.4479,0.5612,,,,,,600000,105,105,111250455.26,6.00,1421.81,0.00,1395.6,ok,fronts\nsga2__rc201_21__cfg042.pkl
1651,smsemoa,90,r201_21,804500032,0.6041,0.8571,,,,,,600000,105,105,84510410.36,6.00,1235.87,35.91,1504.9,ok,fronts\smsemoa__r201_21__cfg090.pkl
1652,moead_ws,15,rc101_21,13873464,0.6103,0.4211,18,0.9301,pbi,energy,4.012,600000,105,105,2050101.76,32.00,3321.17,161.32,1269.0,ok,fronts\moead_ws__rc101_21__cfg015.pkl
1648,moead_ws,42,c201_21,3755499198,0.559,0.8398,4,0.856,weighted-sum,das-dennis,,600000,105,97,384393484.7,7.00,1163.72,12443.16,1967.8,ok,fronts\moead_ws__c201_21__cfg042.pkl
1654,moead_ws,24,rc101_21,610173706,0.7541,0.9053,12,0.969,pbi,energy,4.668,600000,105,103,2990365.88,34.00,3514.91,164.96,1248.9,ok,fronts\moead_ws__rc101_21__cfg024.pkl
1655,smsemoa,54,rc101_21,2268965931,0.7031,0.9336,,,,,,600000,105,105,8606243.82,22.00,2318.01,83.65,972.1,ok,fronts\smsemoa__rc101_21__cfg054.pkl
1653,nsga2,86,r201_21,3108908339,0.9585,0.5353,,,,,,600000,105,105,82201786.49,6.00,1268.53,42.31,1500.0,ok,fronts\nsga2__r201_21__cfg086.pkl
1656,moead_ws,36,rc101_21,2594051127,0.5739,0.8956,13,0.8151,weighted-sum,energy,,600000,105,104,93194077.96,23.00,2449.99,67.47,1180.3,ok,fronts\moead_ws__rc101_21__cfg036.pkl
1657,smsemoa,1,c101_21,86828989,0.5484,0.588,,,,,,600000,105,105,131192749.7,15.00,1908.92,1424.62,1086.2,ok,fronts\smsemoa__c101_21__cfg001.pkl
1658,smsemoa,26,r101_21,3691006603,0.7986,0.47,,,,,,600000,105,105,11063233.92,23.00,1910.02,57.68,943.5,ok,fronts\smsemoa__r101_21__cfg026.pkl
1660,nsga2,2,r101_21,3146720887,0.4968,0.6646,,,,,,600000,105,105,44267358.46,23.00,1949.96,20.23,947.7,ok,fronts\nsga2__r101_21__cfg002.pkl
1664,nsga2,42,rc101_21,3451525645,0.4479,0.5612,,,,,,600000,105,105,22203672.44,19.00,2112.89,0.00,998.4,ok,fronts\nsga2__rc101_21__cfg042.pkl
1659,moead_ws,12,rc201_21,3038540089,0.7435,0.7305,17,0.6131,pbi,das-dennis,9.233,600000,105,102,814240.44,14.00,2966.09,630.58,1586.9,ok,fronts\moead_ws__rc201_21__cfg012.pkl
1663,moead_ws,85,r101_21,2646849473,0.6427,0.3081,16,0.9947,tchebycheff,energy,,600000,105,99,31260770.98,29.00,2360.73,118.18,1160.7,ok,fronts\moead_ws__r101_21__cfg085.pkl
1662,smsemoa,39,r201_21,3725922765,0.3594,0.9765,,,,,,600000,105,105,97060654.48,5.00,1266.38,721.50,1565.4,ok,fronts\smsemoa__r201_21__cfg039.pkl
1661,smsemoa,11,c201_21,3886318504,0.5935,0.8456,,,,,,600000,105,105,96391374.32,5.00,1159.59,1188.66,1628.0,ok,fronts\smsemoa__c201_21__cfg011.pkl
1666,nsga2,98,r201_21,568719275,0.6767,0.8383,,,,,,600000,105,105,91815517.74,5.00,1164.28,68.57,1467.8,ok,fronts\nsga2__r201_21__cfg098.pkl
1667,smsemoa,12,rc201_21,3482559885,0.7276,0.7247,,,,,,600000,105,105,123628323.69,6.00,1389.19,29.13,1438.4,ok,fronts\smsemoa__rc201_21__cfg012.pkl
1665,smsemoa,80,c201_21,375458688,0.8652,0.658,,,,,,600000,105,105,194892713.82,4.00,1039.21,3074.42,1852.7,ok,fronts\smsemoa__c201_21__cfg080.pkl
1668,smsemoa,25,rc201_21,637035666,0.9873,0.9625,,,,,,600000,105,100,85203048.26,7.00,1610.30,302.79,1279.6,ok,fronts\smsemoa__rc201_21__cfg025.pkl
1670,smsemoa,42,rc201_21,3359206310,0.8116,0.8905,,,,,,600000,105,105,102076630.74,7.00,1515.21,220.97,1312.7,ok,fronts\smsemoa__rc201_21__cfg042.pkl
1671,nsga2,43,r201_21,807372440,0.8605,0.9926,,,,,,600000,105,83,150717195.36,6.00,1252.70,512.10,1325.1,ok,fronts\nsga2__r201_21__cfg043.pkl
1669,smsemoa,68,c201_21,3356559071,0.5546,0.7568,,,,,,600000,105,105,108021488.67,5.00,1044.48,108.41,1668.6,ok,fronts\smsemoa__c201_21__cfg068.pkl
1672,smsemoa,80,r201_21,209809473,0.8652,0.658,,,,,,600000,105,105,52253638.23,5.00,1213.32,55.93,1566.8,ok,fronts\smsemoa__r201_21__cfg080.pkl
1673,nsga2,31,rc201_21,2467951713,0.6217,0.6726,,,,,,600000,105,105,113093879.96,7.00,1268.52,0.00,1273.5,ok,fronts\nsga2__rc201_21__cfg031.pkl
1674,nsga2,34,rc201_21,471853222,0.9626,0.8645,,,,,,600000,105,90,210203239.68,6.00,1473.14,160.86,1251.3,ok,fronts\nsga2__rc201_21__cfg034.pkl
1675,nsga2,76,r201_21,2842242377,0.4682,0.7666,,,,,,600000,105,105,234735673.53,5.00,1186.95,24.66,1411.4,ok,fronts\nsga2__r201_21__cfg076.pkl
1679,nsga2,66,r101_21,2682173721,0.6662,0.964,,,,,,600000,105,105,37911383.66,22.00,2145.21,141.36,938.0,ok,fronts\nsga2__r101_21__cfg066.pkl
1677,smsemoa,46,r201_21,489759681,0.3274,0.7919,,,,,,600000,105,104,22901646.52,5.00,1216.33,16.01,1476.8,ok,fronts\smsemoa__r201_21__cfg046.pkl
1681,smsemoa,100,c101_21,2579683862,0.4696,0.9181,,,,,,600000,105,105,76698046.16,15.00,1728.79,1049.54,967.1,ok,fronts\smsemoa__c101_21__cfg100.pkl
1676,moead_ws,97,c201_21,3290267884,0.4057,0.8958,18,0.9671,pbi,energy,4.371,600000,105,98,672582.78,12.00,3062.85,9346.99,1822.0,ok,fronts\moead_ws__c201_21__cfg097.pkl
1680,smsemoa,76,rc201_21,421882940,0.8496,0.696,,,,,,600000,105,105,49179087.49,6.00,1356.32,0.00,1274.8,ok,fronts\smsemoa__rc201_21__cfg076.pkl
1678,nsga2,25,c201_21,4170804502,0.3917,0.6096,,,,,,600000,105,105,406999806.15,5.00,998.79,1141.64,1604.1,ok,fronts\nsga2__c201_21__cfg025.pkl
1683,smsemoa,59,r101_21,2526564544,0.4681,0.5856,,,,,,600000,105,105,38136724.45,22.00,1995.78,61.09,904.7,ok,fronts\smsemoa__r101_21__cfg059.pkl
1682,smsemoa,73,rc201_21,2977797,0.4889,0.8126,,,,,,600000,105,105,70587991.64,6.00,1324.85,94.43,1329.7,ok,fronts\smsemoa__rc201_21__cfg073.pkl
1684,moead_ws,66,c101_21,1289205171,0.5171,0.6256,9,0.572,weighted-sum,energy,,600000,105,105,233708299.35,17.00,2122.48,2848.90,1219.0,ok,fronts\moead_ws__c101_21__cfg066.pkl
1686,smsemoa,18,c101_21,944791627,0.6705,0.469,,,,,,600000,105,105,180524014.29,16.00,1882.91,1967.44,1021.9,ok,fronts\smsemoa__c101_21__cfg018.pkl
1690,smsemoa,4,rc101_21,582484978,0.6857,0.5549,,,,,,600000,105,105,23065677.31,21.00,2390.90,51.46,898.1,ok,fronts\smsemoa__rc101_21__cfg004.pkl
1691,nsga2,18,rc101_21,438513542,0.8997,0.5799,,,,,,600000,105,105,37459765.49,20.00,2209.34,9.61,928.3,ok,fronts\nsga2__rc101_21__cfg018.pkl
1688,nsga2,89,rc201_21,4019719901,0.7909,0.5571,,,,,,600000,105,105,88874749.34,7.00,1291.13,0.00,1311.8,ok,fronts\nsga2__rc201_21__cfg089.pkl
1685,nsga2,11,c201_21,2505429952,0.315,0.6039,,,,,,600000,105,105,126781583.76,5.00,1087.78,715.28,1647.1,ok,fronts\nsga2__c201_21__cfg011.pkl
1687,moead_ws,17,rc201_21,1113605210,0.4256,0.416,17,0.4736,pbi,energy,9.569,600000,105,102,1514184.31,14.00,3260.63,872.43,1618.6,ok,fronts\moead_ws__rc201_21__cfg017.pkl
1692,smsemoa,74,r101_21,762986587,0.5293,0.6235,,,,,,600000,105,105,23089060.78,22.00,1950.70,46.35,890.5,ok,fronts\smsemoa__r101_21__cfg074.pkl
1689,moead_ws,56,r201_21,3914794841,0.6961,0.3417,3,0.8407,weighted-sum,energy,,600000,105,99,192077153.82,6.00,1157.62,458.66,1581.0,ok,fronts\moead_ws__r201_21__cfg056.pkl
1693,nsga2,88,r101_21,2519953030,0.8122,0.7822,,,,,,600000,105,105,25203656.55,21.00,1873.98,27.83,904.1,ok,fronts\nsga2__r101_21__cfg088.pkl
1694,smsemoa,98,r101_21,4004398311,0.807,0.4291,,,,,,600000,105,105,10964212.74,21.00,1910.08,31.73,906.0,ok,fronts\smsemoa__r101_21__cfg098.pkl
1695,smsemoa,63,rc101_21,3472122827,0.7606,0.8055,,,,,,600000,105,105,42065036.31,20.00,2338.10,98.85,917.0,ok,fronts\smsemoa__rc101_21__cfg063.pkl
1697,moead_ws,77,rc101_21,2166566291,0.5525,0.8274,20,0.8104,weighted-sum,das-dennis,,600000,105,104,203886766.47,20.00,2143.37,5.45,1079.6,ok,fronts\moead_ws__rc101_21__cfg077.pkl
1700,smsemoa,69,rc101_21,1507331466,0.459,0.7222,,,,,,600000,105,105,58083083.8,22.00,2525.25,39.10,961.5,ok,fronts\smsemoa__rc101_21__cfg069.pkl
1698,moead_ws,60,r101_21,1405237465,0.4513,0.7544,19,0.9374,tchebycheff,das-dennis,,600000,105,103,53884422.2,26.00,2074.82,106.68,1110.9,ok,fronts\moead_ws__r101_21__cfg060.pkl
1696,moead_ws,93,r201_21,1727473961,0.3949,0.9719,3,0.6404,tchebycheff,das-dennis,,600000,105,39,68969419.34,7.00,1172.44,571.67,1676.9,ok,fronts\moead_ws__r201_21__cfg093.pkl
1699,smsemoa,99,r201_21,626554433,0.5409,0.9686,,,,,,600000,105,105,159573518.04,6.00,1103.62,184.66,1422.3,ok,fronts\smsemoa__r201_21__cfg099.pkl
1701,nsga2,96,rc201_21,2837762849,0.4269,0.8933,,,,,,600000,105,105,242883961.76,7.00,1210.78,65.13,1287.2,ok,fronts\nsga2__rc201_21__cfg096.pkl
1703,smsemoa,12,r101_21,599526354,0.7276,0.7247,,,,,,600000,105,105,43396135.67,21.00,1988.33,90.00,926.7,ok,fronts\smsemoa__r101_21__cfg012.pkl
1702,smsemoa,8,rc201_21,771180055,0.5187,0.6102,,,,,,600000,105,105,98237535.05,6.00,1440.22,40.72,1354.8,ok,fronts\smsemoa__rc201_21__cfg008.pkl
1704,moead_ws,17,rc101_21,658026360,0.4256,0.416,17,0.4736,pbi,energy,9.569,600000,105,97,3209365.56,34.00,3443.11,217.31,1153.3,ok,fronts\moead_ws__rc101_21__cfg017.pkl
1706,moead_ws,80,r101_21,579385229,0.2876,0.81,23,0.9886,tchebycheff,das-dennis,,600000,105,103,65268809.56,27.00,2200.14,8.12,1117.9,ok,fronts\moead_ws__r101_21__cfg080.pkl
1705,smsemoa,14,r201_21,3503088205,0.8491,0.9323,,,,,,600000,105,105,63957349.57,6.00,1280.54,83.44,1397.6,ok,fronts\smsemoa__r201_21__cfg014.pkl
1710,smsemoa,35,c101_21,783211473,0.7259,0.8449,,,,,,600000,105,105,81391252.92,17.00,2018.37,2761.09,1038.5,ok,fronts\smsemoa__c101_21__cfg035.pkl
1709,smsemoa,85,rc201_21,3220096566,0.5979,0.7996,,,,,,600000,105,105,91682910.41,6.00,1358.59,158.31,1281.2,ok,fronts\smsemoa__rc201_21__cfg085.pkl
1708,smsemoa,36,r201_21,3248536767,0.7835,0.3276,,,,,,600000,105,105,40108248.42,6.00,1232.31,0.00,1529.2,ok,fronts\smsemoa__r201_21__cfg036.pkl
1707,smsemoa,60,c201_21,2766648340,0.6911,0.7842,,,,,,600000,105,105,91055005.11,5.00,1003.25,441.39,1716.4,ok,fronts\smsemoa__c201_21__cfg060.pkl
1712,nsga2,32,rc201_21,3196073285,0.5358,0.901,,,,,,600000,105,105,336574328.42,7.00,1305.33,95.54,1271.6,ok,fronts\nsga2__rc201_21__cfg032.pkl
1715,smsemoa,73,rc101_21,4071426969,0.4889,0.8126,,,,,,600000,105,105,12325924.08,22.00,2266.03,37.15,918.6,ok,fronts\smsemoa__rc101_21__cfg073.pkl
1711,moead_ws,24,r201_21,3841662247,0.7541,0.9053,12,0.969,pbi,energy,4.668,600000,105,104,204358.46,12.00,2517.77,781.72,1721.6,ok,fronts\moead_ws__r201_21__cfg024.pkl
1716,nsga2,57,r101_21,1692047191,0.5896,0.5645,,,,,,600000,105,105,48229912.84,21.00,1920.13,17.23,932.3,ok,fronts\nsga2__r101_21__cfg057.pkl
1713,moead_ws,59,c201_21,3602603347,0.7781,0.7665,22,0.927,weighted-sum,das-dennis,,600000,105,105,106511035.5,5.00,1226.94,2332.46,1713.2,ok,fronts\moead_ws__c201_21__cfg059.pkl
1718,smsemoa,67,r101_21,1875278783,0.9405,0.6436,,,,,,600000,105,105,20547023.56,23.00,2046.33,70.31,916.1,ok,fronts\smsemoa__r101_21__cfg067.pkl
1714,moead_ws,3,c201_21,1547823016,0.6047,0.9511,25,0.9704,pbi,das-dennis,4.802,600000,105,97,650539.42,13.00,3072.07,5320.95,1808.6,ok,fronts\moead_ws__c201_21__cfg003.pkl
1717,nsga2,34,r201_21,2090204870,0.9626,0.8645,,,,,,600000,105,105,149805110.91,6.00,1208.68,52.25,1356.2,ok,fronts\nsga2__r201_21__cfg034.pkl
1720,smsemoa,36,rc201_21,388320943,0.7835,0.3276,,,,,,600000,105,105,97331290.86,6.00,1522.81,1.32,1387.9,ok,fronts\smsemoa__rc201_21__cfg036.pkl
1723,nsga2,99,r101_21,1238814130,0.6943,0.4806,,,,,,600000,105,105,25928599.42,21.00,1875.91,28.74,906.9,ok,fronts\nsga2__r101_21__cfg099.pkl
1721,nsga2,64,r201_21,1351491972,0.9292,0.9235,,,,,,600000,105,105,193068311.31,5.00,1143.65,108.84,1444.2,ok,fronts\nsga2__r201_21__cfg064.pkl
1719,smsemoa,58,c201_21,1696802937,0.6945,0.7294,,,,,,600000,105,105,107193733.0,5.00,1151.90,3055.78,1730.0,ok,fronts\smsemoa__c201_21__cfg058.pkl
1724,smsemoa,7,c101_21,628887639,0.9028,0.7443,,,,,,600000,105,105,91436843.27,16.00,1756.17,1225.70,994.3,ok,fronts\smsemoa__c101_21__cfg007.pkl
1725,smsemoa,49,c101_21,2666371513,0.4135,0.3731,,,,,,600000,105,105,111008532.83,15.00,1774.72,2156.28,1068.0,ok,fronts\smsemoa__c101_21__cfg049.pkl
1726,smsemoa,39,c101_21,2093844016,0.3594,0.9765,,,,,,600000,105,102,79976608.6,15.00,1738.44,2987.97,1009.9,ok,fronts\smsemoa__c101_21__cfg039.pkl
1727,smsemoa,5,r101_21,1627705930,0.8083,0.8316,,,,,,600000,105,105,20908282.69,22.00,1988.21,129.78,922.6,ok,fronts\smsemoa__r101_21__cfg005.pkl
1722,moead_ws,95,c201_21,4219373517,0.9655,0.8214,13,0.9886,pbi,energy,6.583,600000,105,85,1259991.22,14.00,3203.71,19150.70,2100.2,ok,fronts\moead_ws__c201_21__cfg095.pkl
1730,nsga2,5,rc101_21,3550198866,0.5885,0.6948,,,,,,600000,105,105,50575536.56,22.00,2428.36,6.02,965.1,ok,fronts\nsga2__rc101_21__cfg005.pkl
1728,smsemoa,86,rc201_21,4147921494,0.656,0.6455,,,,,,600000,105,105,82012563.92,6.00,1623.03,37.68,1407.9,ok,fronts\smsemoa__rc201_21__cfg086.pkl
1729,nsga2,14,r201_21,3048731357,0.9842,0.9043,,,,,,600000,105,105,36044736.49,6.00,1186.79,157.25,1447.9,ok,fronts\nsga2__r201_21__cfg014.pkl
1732,moead_ws,60,rc101_21,3868572865,0.4513,0.7544,19,0.9374,tchebycheff,das-dennis,,600000,105,101,68357121.49,25.00,2576.64,54.43,1140.4,ok,fronts\moead_ws__rc101_21__cfg060.pkl
1735,smsemoa,55,rc101_21,1530624803,0.7886,0.3347,,,,,,600000,105,105,31018886.9,23.00,2570.24,45.91,963.7,ok,fronts\smsemoa__rc101_21__cfg055.pkl
1731,moead_ws,43,c201_21,3871535569,0.536,0.6741,11,0.5885,weighted-sum,energy,,600000,105,104,217603632.34,6.00,1172.02,5323.99,1779.2,ok,fronts\moead_ws__c201_21__cfg043.pkl
1734,moead_ws,100,rc101_21,961717225,0.1862,0.7049,5,0.6912,pbi,das-dennis,4.311,600000,105,103,1537577.02,33.00,3404.69,214.34,1196.9,ok,fronts\moead_ws__rc101_21__cfg100.pkl
1736,nsga2,84,c101_21,324141279,0.9339,0.6096,,,,,,600000,105,105,172553470.39,15.00,1781.74,944.17,1050.3,ok,fronts\nsga2__c101_21__cfg084.pkl
1733,moead_ws,91,r201_21,2423711409,0.3406,0.9463,11,0.9619,weighted-sum,das-dennis,,600000,105,92,30469376.22,7.00,1081.46,242.42,1715.8,ok,fronts\moead_ws__r201_21__cfg091.pkl
