task_id,algorithm_id,config_idx,instance,seed,pc,pm,n_neighbors,prob_neighbor_mating,decomposition,ref_dirs_method,pbi_theta,n_evals_budget,n_feasible,n_pareto,hv_local,best_f1,best_f2,best_f3,elapsed_s,status,front_path
917,smsemoa,33,c201_21,1882515775,0.4152,0.9333,,,,,,600000,105,103,76955832.48,5.00,1059.35,960.29,1593.4,ok,fronts/smsemoa__c201_21__cfg033.pkl
921,moead_ws,58,rc101_21,2893355191,0.3297,0.731,16,0.6559,weighted-sum,das-dennis,,600000,105,104,44626834.61,23.00,2371.72,111.64,1184.4,ok,fronts/moead_ws__rc101_21__cfg058.pkl
922,moead_ws,98,rc101_21,3406358779,0.3172,0.7772,16,0.863,tchebycheff,energy,,600000,105,102,88382445.64,23.00,2454.31,62.62,1191.5,ok,fronts/moead_ws__rc101_21__cfg098.pkl
924,nsga2,32,rc101_21,2979843087,0.5358,0.901,,,,,,600000,105,105,95086622.52,20.00,2250.65,20.76,973.6,ok,fronts/nsga2__rc101_21__cfg032.pkl
919,smsemoa,19,r201_21,114756138,0.6907,0.6945,,,,,,600000,105,105,89468613.3,5.00,1240.78,0.00,1643.7,ok,fronts/smsemoa__r201_21__cfg019.pkl
923,moead_ws,78,r101_21,3342093424,0.9778,0.8221,23,0.6837,tchebycheff,energy,,600000,105,101,37767926.13,26.00,2093.45,140.78,1234.2,ok,fronts/moead_ws__r101_21__cfg078.pkl
920,nsga2,68,c201_21,3481093969,0.8446,0.9694,,,,,,600000,105,94,249683981.45,5.00,1167.06,6230.27,1712.2,ok,fronts/nsga2__c201_21__cfg068.pkl
927,smsemoa,35,r101_21,1006965619,0.7259,0.8449,,,,,,600000,105,105,23203216.1,24.00,2110.56,98.35,952.9,ok,fronts/smsemoa__r101_21__cfg035.pkl
925,moead_ws,43,rc201_21,3599666987,0.536,0.6741,11,0.5885,weighted-sum,energy,,600000,105,96,130987565.72,8.00,1199.56,260.21,1585.0,ok,fronts/moead_ws__rc201_21__cfg043.pkl
930,nsga2,53,r101_21,177455761,0.4392,0.9459,,,,,,600000,105,105,68699151.78,21.00,1961.20,146.51,956.6,ok,fronts/nsga2__r101_21__cfg053.pkl
926,nsga2,92,rc201_21,3034951884,0.4973,0.8199,,,,,,600000,105,105,155591364.67,6.00,1371.66,119.10,1369.2,ok,fronts/nsga2__rc201_21__cfg092.pkl
931,nsga2,48,c101_21,3359833058,0.614,0.2699,,,,,,600000,105,105,100156030.81,15.00,1818.87,2177.70,1050.2,ok,fronts/nsga2__c101_21__cfg048.pkl
934,smsemoa,40,c101_21,241413846,0.8154,0.6401,,,,,,600000,105,105,77929661.2,15.00,1893.73,1913.12,1071.9,ok,fronts/smsemoa__c101_21__cfg040.pkl
928,nsga2,97,c201_21,1388876662,0.6062,0.6638,,,,,,600000,105,105,95286947.4,5.00,1173.00,1133.59,1697.8,ok,fronts/nsga2__c201_21__cfg097.pkl
929,moead_ws,40,r201_21,1963858912,0.91,0.8929,5,0.7764,weighted-sum,energy,,600000,105,96,82268145.67,8.00,1197.55,75.18,1668.1,ok,fronts/moead_ws__r201_21__cfg040.pkl
933,moead_ws,63,rc201_21,1952116103,0.2771,0.6307,20,0.9709,tchebycheff,energy,,600000,105,96,184019251.86,7.00,1287.33,146.25,1594.8,ok,fronts/moead_ws__rc201_21__cfg063.pkl
936,smsemoa,42,rc101_21,4280685864,0.8116,0.8905,,,,,,600000,105,105,27702874.7,21.00,2464.11,65.74,955.8,ok,fronts/smsemoa__rc101_21__cfg042.pkl
939,moead_ws,46,rc101_21,571095170,0.2621,0.7512,5,0.7169,tchebycheff,das-dennis,,600000,105,100,89759325.73,23.00,2379.32,33.59,1163.9,ok,fronts/moead_ws__rc101_21__cfg046.pkl
932,moead_ws,35,r201_21,431207906,0.7341,0.8636,7,0.9838,pbi,energy,2.779,600000,105,104,166083.06,11.00,2505.72,493.30,2183.9,ok,fronts/moead_ws__r201_21__cfg035.pkl
935,moead_ws,34,rc201_21,2651547381,0.9228,0.5884,11,0.7667,tchebycheff,energy,,600000,105,89,196167827.6,8.00,1441.42,11.44,1707.9,ok,fronts/moead_ws__rc201_21__cfg034.pkl
937,moead_ws,52,rc201_21,607077286,0.7413,0.5831,9,0.4689,weighted-sum,energy,,600000,105,101,62107469.37,8.00,1362.20,31.73,1608.7,ok,fronts/moead_ws__rc201_21__cfg052.pkl
938,moead_ws,24,rc201_21,2327718887,0.7541,0.9053,12,0.969,pbi,energy,4.668,600000,105,98,634601.23,14.00,3299.02,1245.18,1756.9,ok,fronts/moead_ws__rc201_21__cfg024.pkl
943,nsga2,14,c101_21,1086313471,0.9842,0.9043,,,,,,600000,105,105,84036149.33,14.00,1870.18,2063.42,1072.8,ok,fronts/nsga2__c101_21__cfg014.pkl
944,moead_ws,71,r101_21,3148165383,0.4861,0.795,19,0.6269,weighted-sum,energy,,600000,105,105,55855179.25,25.00,2117.96,59.00,1203.4,ok,fronts/moead_ws__r101_21__cfg071.pkl
941,smsemoa,87,rc201_21,571100859,0.8959,0.7531,,,,,,600000,105,105,79111899.43,6.00,1407.44,39.04,1443.4,ok,fronts/smsemoa__rc201_21__cfg087.pkl
946,nsga2,82,r101_21,4167824936,0.5805,0.5955,,,,,,600000,105,102,71814300.05,20.00,1891.71,11.29,1015.2,ok,fronts/nsga2__r101_21__cfg082.pkl
940,smsemoa,32,c201_21,1765644078,0.3456,0.8861,,,,,,600000,105,66,72959020.86,5.00,921.36,609.05,1751.9,ok,fronts/smsemoa__c201_21__cfg032.pkl
942,smsemoa,53,c201_21,2023581614,0.5426,0.6962,,,,,,600000,105,105,124733363.35,5.00,1096.46,385.85,1673.3,ok,fronts/smsemoa__c201_21__cfg053.pkl
947,smsemoa,47,c101_21,160344131,0.6841,0.8669,,,,,,600000,105,105,28090106.58,16.00,1656.61,2367.59,1010.1,ok,fronts/smsemoa__c101_21__cfg047.pkl
950,smsemoa,39,r101_21,1729953284,0.3594,0.9765,,,,,,600000,105,105,100337516.62,22.00,1983.58,144.84,963.4,ok,fronts/smsemoa__r101_21__cfg039.pkl
945,moead_ws,33,rc201_21,3681985235,0.5895,0.5687,15,0.5972,pbi,das-dennis,5.369,600000,105,101,756548.12,14.00,3203.94,2091.36,1840.4,ok,fronts/moead_ws__rc201_21__cfg033.pkl
948,nsga2,100,r201_21,926022803,0.4612,0.7282,,,,,,600000,105,105,147757108.29,6.00,1228.98,77.80,1513.0,ok,fronts/nsga2__r201_21__cfg100.pkl
956,nsga2,97,r101_21,3219132725,0.6062,0.6638,,,,,,600000,105,105,36719945.21,20.00,1969.19,87.49,961.4,ok,fronts/nsga2__r101_21__cfg097.pkl
949,smsemoa,48,c201_21,2952418424,0.8905,0.9753,,,,,,600000,105,105,145869137.63,5.00,1186.91,2429.92,1681.9,ok,fronts/smsemoa__c201_21__cfg048.pkl
951,smsemoa,94,r201_21,2820566958,0.8669,0.9607,,,,,,600000,105,105,212933412.33,6.00,1240.43,445.74,1481.7,ok,fronts/smsemoa__r201_21__cfg094.pkl
955,moead_ws,10,rc101_21,1473479841,0.8716,0.8503,23,0.9512,weighted-sum,das-dennis,,600000,105,105,69069346.05,22.00,2496.29,49.42,1199.9,ok,fronts/moead_ws__rc101_21__cfg010.pkl
952,moead_ws,70,r201_21,322863390,0.7927,0.9961,3,0.2771,tchebycheff,energy,,600000,105,56,99892560.16,7.00,1249.61,53.96,1745.4,ok,fronts/moead_ws__r201_21__cfg070.pkl
957,nsga2,66,rc101_21,2650864649,0.6662,0.964,,,,,,600000,105,105,55976716.91,21.00,2399.18,46.41,982.7,ok,fronts/nsga2__rc101_21__cfg066.pkl
958,smsemoa,49,r101_21,1216549399,0.4135,0.3731,,,,,,600000,105,105,23318906.11,25.00,2039.29,33.90,948.0,ok,fronts/smsemoa__r101_21__cfg049.pkl
953,moead_ws,17,c201_21,1975454636,0.4256,0.416,17,0.4736,pbi,energy,9.569,600000,105,95,1523073.84,14.00,3100.42,13376.32,2006.3,ok,fronts/moead_ws__c201_21__cfg017.pkl
954,moead_ws,47,r201_21,383909370,0.5211,0.7673,23,0.6221,pbi,energy,4.665,600000,105,101,322684.44,12.00,2464.15,688.31,2090.9,ok,fronts/moead_ws__r201_21__cfg047.pkl
963,nsga2,54,c101_21,3905043760,0.8717,0.3008,,,,,,600000,105,105,108666501.02,15.00,1881.55,1198.40,1073.2,ok,fronts/nsga2__c101_21__cfg054.pkl
964,smsemoa,61,r101_21,2775954458,0.227,0.9023,,,,,,600000,105,105,33686873.58,23.00,1977.04,139.85,957.8,ok,fronts/smsemoa__r101_21__cfg061.pkl
961,smsemoa,31,rc201_21,498830575,0.2601,0.5591,,,,,,600000,105,105,23865852.0,7.00,1368.89,156.04,1438.1,ok,fronts/smsemoa__rc201_21__cfg031.pkl
962,nsga2,7,r201_21,2082677559,0.9373,0.9551,,,,,,600000,105,104,215604899.09,5.00,1277.99,227.76,1465.6,ok,fronts/nsga2__r201_21__cfg007.pkl
966,nsga2,39,r101_21,3754524276,0.648,0.7018,,,,,,600000,105,105,43733339.86,20.00,1775.03,36.74,952.5,ok,fronts/nsga2__r101_21__cfg039.pkl
959,moead_ws,8,r201_21,2856632700,0.8098,0.8947,9,0.9834,tchebycheff,das-dennis,,600000,105,92,97397568.38,7.00,1212.29,68.19,1896.0,ok,fronts/moead_ws__r201_21__cfg008.pkl
965,moead_ws,52,rc101_21,995095102,0.7413,0.5831,9,0.4689,weighted-sum,energy,,600000,105,105,41826180.01,23.00,2326.97,4.19,1196.6,ok,fronts/moead_ws__rc101_21__cfg052.pkl
968,nsga2,8,r101_21,3708588744,0.4783,0.4584,,,,,,600000,105,105,59216688.04,24.00,2069.29,38.59,975.9,ok,fronts/nsga2__r101_21__cfg008.pkl
960,smsemoa,4,c201_21,2311653869,0.6857,0.5549,,,,,,600000,105,105,44721056.1,4.00,1054.51,2661.10,2069.9,ok,fronts/smsemoa__c201_21__cfg004.pkl
970,smsemoa,66,c101_21,1043725034,0.7309,0.7988,,,,,,600000,105,105,62055907.94,15.00,1887.80,881.71,1066.3,ok,fronts/smsemoa__c101_21__cfg066.pkl
974,nsga2,63,rc101_21,4059976290,0.8048,0.8701,,,,,,600000,105,105,49270306.76,19.00,2231.21,4.34,954.4,ok,fronts/nsga2__rc101_21__cfg063.pkl
973,nsga2,5,c101_21,627799868,0.5885,0.6948,,,,,,600000,105,105,219453548.44,15.00,1865.83,1250.98,1060.0,ok,fronts/nsga2__c101_21__cfg005.pkl
971,moead_ws,55,rc101_21,2711100413,0.2682,0.4523,15,0.9002,weighted-sum,das-dennis,,600000,105,102,65332909.52,23.00,2640.94,4.53,1194.7,ok,fronts/moead_ws__rc101_21__cfg055.pkl
969,moead_ws,72,r201_21,3336933170,0.3711,0.7895,12,0.6922,weighted-sum,das-dennis,,600000,105,105,141877534.29,7.00,1137.30,154.13,1648.2,ok,fronts/moead_ws__r201_21__cfg072.pkl
967,moead_ws,63,r201_21,3129306953,0.2771,0.6307,20,0.9709,tchebycheff,energy,,600000,105,105,87404326.84,6.00,1091.03,34.65,2035.6,ok,fronts/moead_ws__r201_21__cfg063.pkl
977,nsga2,6,r101_21,3714701497,0.3878,0.9042,,,,,,600000,105,105,60727891.54,21.00,1865.11,76.50,949.9,ok,fronts/nsga2__r101_21__cfg006.pkl
972,moead_ws,67,rc201_21,3645222821,0.5441,0.9454,24,0.9806,pbi,energy,5.131,600000,105,102,493745.74,14.00,3496.31,650.61,1657.0,ok,fronts/moead_ws__rc201_21__cfg067.pkl
975,moead_ws,61,c201_21,2234038108,0.5812,0.4208,15,0.227,pbi,energy,4.289,600000,105,98,2351846.05,13.00,3364.64,11615.22,1869.6,ok,fronts/moead_ws__c201_21__cfg061.pkl
976,smsemoa,41,r201_21,2981259321,0.5426,0.9753,,,,,,600000,105,105,137322065.56,5.00,1182.95,277.80,1542.9,ok,fronts/smsemoa__r201_21__cfg041.pkl
980,nsga2,47,rc101_21,634136832,0.504,0.6484,,,,,,600000,105,105,45419799.79,20.00,2307.93,6.72,981.0,ok,fronts/nsga2__rc101_21__cfg047.pkl
978,moead_ws,46,r101_21,3260178547,0.2621,0.7512,5,0.7169,tchebycheff,das-dennis,,600000,105,94,80599658.56,24.00,2210.98,64.36,1206.0,ok,fronts/moead_ws__r101_21__cfg046.pkl
981,smsemoa,71,c101_21,986863081,0.6985,0.7071,,,,,,600000,105,105,144788957.24,15.00,1716.61,1555.96,999.8,ok,fronts/smsemoa__c101_21__cfg071.pkl
983,smsemoa,96,r101_21,625033545,0.7428,0.9168,,,,,,600000,105,105,22021519.89,22.00,2061.48,221.01,983.7,ok,fronts/smsemoa__r101_21__cfg096.pkl
979,nsga2,79,rc201_21,2949408141,0.2673,0.8311,,,,,,600000,105,105,252853866.2,5.00,1239.02,59.44,1376.2,ok,fronts/nsga2__rc201_21__cfg079.pkl
984,smsemoa,89,c101_21,311494493,0.4301,0.2337,,,,,,600000,105,105,124272901.78,15.00,1731.54,1497.28,1111.1,ok,fronts/smsemoa__c101_21__cfg089.pkl
982,moead_ws,62,rc101_21,358310328,0.7421,0.6802,12,0.8746,pbi,energy,3.0,600000,105,103,924577.24,34.00,3214.98,420.07,1234.2,ok,fronts/moead_ws__rc101_21__cfg062.pkl
987,smsemoa,85,r101_21,912769818,0.5979,0.7996,,,,,,600000,105,105,41060062.46,21.00,1959.16,83.47,970.0,ok,fronts/smsemoa__r101_21__cfg085.pkl
985,moead_ws,54,c101_21,3005101200,0.6578,0.791,8,0.6321,tchebycheff,energy,,600000,105,104,354957014.48,19.00,2112.36,1643.82,1378.5,ok,fronts/moead_ws__c101_21__cfg054.pkl
986,nsga2,97,rc201_21,2954596377,0.6062,0.6638,,,,,,600000,105,105,92285034.87,6.00,1355.39,24.00,1349.4,ok,fronts/nsga2__rc201_21__cfg097.pkl
993,nsga2,18,r101_21,2268144765,0.8997,0.5799,,,,,,600000,105,105,22805772.58,19.00,1804.78,12.43,941.7,ok,fronts/nsga2__r101_21__cfg018.pkl
990,smsemoa,56,rc201_21,3250096253,0.5994,0.9207,,,,,,600000,105,105,239842331.39,6.00,1436.74,410.07,1359.1,ok,fronts/smsemoa__rc201_21__cfg056.pkl
988,moead_ws,16,c101_21,2785047214,0.7866,0.7782,21,0.7847,pbi,energy,7.1,600000,105,89,941025.73,31.00,3387.91,5599.90,1454.4,ok,fronts/moead_ws__c101_21__cfg016.pkl
994,moead_ws,50,r101_21,3837883350,0.4736,0.2451,9,0.8221,pbi,energy,1.632,600000,105,105,311204.82,43.00,3167.34,565.74,1236.3,ok,fronts/moead_ws__r101_21__cfg050.pkl
992,nsga2,4,rc201_21,4040772508,0.5061,0.5982,,,,,,600000,105,105,104658090.73,6.00,1309.18,0.00,1387.0,ok,fronts/nsga2__rc201_21__cfg004.pkl
989,moead_ws,97,rc201_21,3420539785,0.4057,0.8958,18,0.9671,pbi,energy,4.371,600000,105,101,680730.95,15.00,3479.28,1235.56,1720.3,ok,fronts/moead_ws__rc201_21__cfg097.pkl
991,nsga2,8,c201_21,3069424015,0.4783,0.4584,,,,,,600000,105,105,134402639.66,5.00,1169.82,2021.82,1742.2,ok,fronts/nsga2__c201_21__cfg008.pkl
995,smsemoa,72,r201_21,2265052385,0.8251,0.7048,,,,,,600000,105,105,49094804.73,6.00,1300.77,36.35,1525.3,ok,fronts/smsemoa__r201_21__cfg072.pkl
999,moead_ws,35,rc101_21,733253713,0.7341,0.8636,7,0.9838,pbi,energy,2.779,600000,105,105,2069614.37,33.00,3405.62,165.93,1248.1,ok,fronts/moead_ws__rc101_21__cfg035.pkl
998,smsemoa,33,rc201_21,3054829643,0.4152,0.9333,,,,,,600000,105,105,101061248.74,6.00,1327.29,268.00,1404.8,ok,fronts/smsemoa__rc201_21__cfg033.pkl
1001,nsga2,42,c101_21,4060458543,0.4479,0.5612,,,,,,600000,105,105,92594027.06,15.00,1766.89,1783.08,1113.5,ok,fronts/nsga2__c101_21__cfg042.pkl
996,moead_ws,15,c201_21,2900082315,0.6103,0.4211,18,0.9301,pbi,energy,4.012,600000,105,101,2891397.93,14.00,3733.46,10353.58,1925.8,ok,fronts/moead_ws__c201_21__cfg015.pkl
1002,nsga2,45,rc201_21,3288328904,0.9568,0.8667,,,,,,600000,105,105,228492025.85,6.00,1630.54,111.26,1329.2,ok,fronts/nsga2__rc201_21__cfg045.pkl
1000,smsemoa,4,r201_21,2523082263,0.6857,0.5549,,,,,,600000,105,105,96454583.14,4.00,1181.98,0.00,1588.7,ok,fronts/smsemoa__r201_21__cfg004.pkl
1003,smsemoa,53,rc201_21,1934353177,0.5426,0.6962,,,,,,600000,105,105,31668975.32,6.00,1375.66,8.49,1459.4,ok,fronts/smsemoa__rc201_21__cfg053.pkl
997,moead_ws,12,r201_21,4186758663,0.7435,0.7305,17,0.6131,pbi,das-dennis,9.233,600000,105,101,335405.18,11.00,2271.61,388.05,2007.9,ok,fronts/moead_ws__r201_21__cfg012.pkl
1005,smsemoa,76,rc101_21,1949336279,0.8496,0.696,,,,,,600000,105,105,26906700.25,21.00,2357.92,36.81,950.1,ok,fronts/smsemoa__rc101_21__cfg076.pkl
1004,moead_ws,50,c101_21,1594264224,0.4736,0.2451,9,0.8221,pbi,energy,1.632,600000,105,100,827262.17,33.00,3912.17,3911.10,1492.6,ok,fronts/moead_ws__c101_21__cfg050.pkl
1008,nsga2,52,c101_21,368741484,0.5149,0.9469,,,,,,600000,105,105,246430260.14,14.00,1880.70,943.45,1046.2,ok,fronts/nsga2__c101_21__cfg052.pkl
1010,smsemoa,20,rc101_21,2968091499,0.9218,0.9917,,,,,,600000,105,105,17289055.73,21.00,2290.00,104.45,961.4,ok,fronts/smsemoa__rc101_21__cfg020.pkl
1006,moead_ws,30,c101_21,1966907921,0.9908,0.9711,4,0.4906,tchebycheff,das-dennis,,600000,105,76,167012891.59,20.00,2248.35,2150.15,1377.9,ok,fronts/moead_ws__c101_21__cfg030.pkl
1007,smsemoa,98,rc201_21,212041567,0.807,0.4291,,,,,,600000,105,105,57765838.69,7.00,1424.48,81.16,1417.8,ok,fronts/smsemoa__rc201_21__cfg098.pkl
1009,moead_ws,56,c101_21,2649546557,0.6961,0.3417,3,0.8407,weighted-sum,energy,,600000,105,105,419748730.85,17.00,2070.29,1389.84,1363.3,ok,fronts/moead_ws__c101_21__cfg056.pkl
1011,smsemoa,34,rc201_21,1776265193,0.875,0.9523,,,,,,600000,105,105,54310928.3,6.00,1524.24,528.92,1349.7,ok,fronts/smsemoa__rc201_21__cfg034.pkl
1013,moead_ws,88,rc101_21,1882779149,0.5095,0.9925,12,0.9641,pbi,das-dennis,8.587,600000,105,97,4195291.43,29.00,2837.25,338.81,1237.1,ok,fronts/moead_ws__rc101_21__cfg088.pkl
1012,smsemoa,56,r201_21,1322062823,0.5994,0.9207,,,,,,600000,105,105,229355639.86,6.00,1145.82,254.77,1460.5,ok,fronts/smsemoa__r201_21__cfg056.pkl
1016,nsga2,37,r101_21,743873873,0.5873,0.9008,,,,,,600000,105,105,47725446.68,23.00,2094.99,66.17,980.1,ok,fronts/nsga2__r101_21__cfg037.pkl
1018,smsemoa,91,c101_21,3561357230,0.5152,0.9751,,,,,,600000,105,105,41926870.86,14.00,1788.70,2959.85,1025.8,ok,fronts/smsemoa__c101_21__cfg091.pkl
1015,nsga2,39,c201_21,3482075343,0.648,0.7018,,,,,,600000,105,105,68851059.59,5.00,1043.54,666.26,1788.8,ok,fronts/nsga2__c201_21__cfg039.pkl
1014,moead_ws,40,c201_21,3519508529,0.91,0.8929,5,0.7764,weighted-sum,energy,,600000,105,97,192357328.43,5.00,1437.52,9846.45,2000.2,ok,fronts/moead_ws__c201_21__cfg040.pkl
1022,nsga2,62,r101_21,40814081,0.8549,0.3942,,,,,,600000,105,105,32311726.84,20.00,1916.75,20.13,946.1,ok,fronts/nsga2__r101_21__cfg062.pkl
1021,nsga2,73,c101_21,3744966783,0.5209,0.9286,,,,,,600000,105,102,168359601.89,15.00,1631.20,1409.60,1046.4,ok,fronts/nsga2__c101_21__cfg073.pkl
1017,nsga2,86,rc201_21,2401042063,0.9585,0.5353,,,,,,600000,105,105,48400508.16,6.00,1390.68,18.73,1479.3,ok,fronts/nsga2__rc201_21__cfg086.pkl
1020,nsga2,45,r201_21,2877687332,0.9568,0.8667,,,,,,600000,105,99,80143105.2,6.00,1220.24,228.79,1467.7,ok,fronts/nsga2__r201_21__cfg045.pkl
1023,moead_ws,33,rc101_21,1079023534,0.5895,0.5687,15,0.5972,pbi,das-dennis,5.369,600000,105,100,2214164.1,32.00,3220.58,249.60,1251.2,ok,fronts/moead_ws__rc101_21__cfg033.pkl
1019,smsemoa,100,c201_21,3458288874,0.4696,0.9181,,,,,,600000,105,105,134603507.86,5.00,1121.73,2226.41,1754.0,ok,fronts/smsemoa__c201_21__cfg100.pkl
1030,nsga2,86,rc101_21,4232010961,0.9585,0.5353,,,,,,600000,105,105,53756186.02,18.00,2036.57,0.05,935.4,ok,fronts/nsga2__rc101_21__cfg086.pkl
1024,smsemoa,37,c201_21,3160740575,0.7457,0.2851,,,,,,600000,105,105,40668211.12,4.00,955.61,877.22,1793.2,ok,fronts/smsemoa__c201_21__cfg037.pkl
1025,nsga2,78,r201_21,2203165027,0.7684,0.6317,,,,,,600000,105,105,49741551.72,6.00,1155.83,28.60,1573.3,ok,fronts/nsga2__r201_21__cfg078.pkl
1032,nsga2,83,r101_21,2368027363,0.1939,0.7357,,,,,,600000,105,104,68356062.8,23.00,1932.72,59.75,958.9,ok,fronts/nsga2__r101_21__cfg083.pkl
1028,moead_ws,57,c101_21,4282205861,0.7479,0.899,15,0.9466,pbi,das-dennis,5.723,600000,105,99,4115223.42,31.00,3862.46,7192.04,1555.6,ok,fronts/moead_ws__c101_21__cfg057.pkl
1026,smsemoa,70,r201_21,4141545366,0.7054,0.4186,,,,,,600000,105,105,22467581.77,5.00,1204.43,84.01,1662.2,ok,fronts/smsemoa__r201_21__cfg070.pkl
1027,smsemoa,93,c201_21,3517907277,0.424,0.9453,,,,,,600000,105,96,33838815.12,5.00,1034.43,2028.62,1679.9,ok,fronts/smsemoa__c201_21__cfg093.pkl
1029,nsga2,93,c201_21,1059470460,0.5411,0.9376,,,,,,600000,105,96,75052904.95,5.00,1122.63,2839.36,1666.3,ok,fronts/nsga2__c201_21__cfg093.pkl
1033,moead_ws,17,r101_21,1631867764,0.4256,0.416,17,0.4736,pbi,energy,9.569,600000,105,101,1793817.24,35.00,2765.37,272.88,1238.3,ok,fronts/moead_ws__r101_21__cfg017.pkl
1031,nsga2,23,r201_21,2336400437,0.4049,0.7544,,,,,,600000,105,105,183359688.93,5.00,1130.95,47.99,1527.0,ok,fronts/nsga2__r201_21__cfg023.pkl
1040,smsemoa,51,r101_21,545847843,0.9042,0.7541,,,,,,600000,105,105,21771032.5,22.00,1990.28,132.68,952.4,ok,fronts/smsemoa__r101_21__cfg051.pkl
1036,moead_ws,77,r201_21,3750157547,0.5525,0.8274,20,0.8104,weighted-sum,das-dennis,,600000,105,105,47585277.29,7.00,1145.80,224.67,1514.7,ok,fronts/moead_ws__r201_21__cfg077.pkl
905,smsemoa,68,r201_21,2323145732,0.5546,0.7568,,,,,,5000,105,28,52332852.05,8.00,2547.60,3122.04,8.6,ok,fronts/smsemoa__r201_21__cfg068.pkl
905,smsemoa,68,r201_21,2323145732,0.5546,0.7568,,,,,,5000,105,27,63859995.1,8.00,2455.97,3325.12,8.9,ok,fronts/smsemoa__r201_21__cfg068.pkl
