task_id,algorithm_id,config_idx,instance,seed,pc,pm,n_neighbors,prob_neighbor_mating,decomposition,ref_dirs_method,pbi_theta,n_evals_budget,n_feasible,n_pareto,hv_local,best_f1,best_f2,best_f3,elapsed_s,status,front_path
1511,moead_ws,9,r101_21,742294793,0.3428,0.4288,21,0.9541,pbi,energy,2.292,600000,105,105,803821.07,39.00,3014.19,350.23,519.3,ok,fronts/moead_ws__r101_21__cfg009.pkl
1515,nsga2,75,rc101_21,4060849290,0.7828,0.562,,,,,,600000,105,105,27356976.89,21.00,2292.29,16.67,421.8,ok,fronts/nsga2__rc101_21__cfg075.pkl
1506,nsga2,2,c201_21,996619554,0.4968,0.6646,,,,,,600000,105,105,22824802.78,5.00,979.58,3093.58,865.4,ok,fronts/nsga2__c201_21__cfg002.pkl
1509,smsemoa,57,c201_21,3923980664,0.939,0.5937,,,,,,600000,105,105,58442340.21,5.00,1165.40,1802.89,797.7,ok,fronts/smsemoa__c201_21__cfg057.pkl
1514,moead_ws,1,c101_21,3971829328,0.937,0.3798,18,0.6973,tchebycheff,das-dennis,,600000,105,103,348486572.67,18.00,2271.76,2247.82,582.0,ok,fronts/moead_ws__c101_21__cfg001.pkl
1513,nsga2,63,c201_21,2440275527,0.8048,0.8701,,,,,,600000,105,105,186825935.07,5.00,1122.79,2050.78,723.9,ok,fronts/nsga2__c201_21__cfg063.pkl
1520,moead_ws,64,rc101_21,3733484860,0.739,0.6035,18,0.6359,tchebycheff,energy,,600000,105,105,41244636.88,23.00,2622.83,70.68,525.3,ok,fronts/moead_ws__rc101_21__cfg064.pkl
1517,nsga2,35,rc201_21,884625073,0.751,0.8313,,,,,,600000,105,104,385197779.13,6.00,1251.38,5.92,606.0,ok,fronts/nsga2__rc201_21__cfg035.pkl
1519,smsemoa,90,rc201_21,4064757675,0.6041,0.8571,,,,,,600000,105,105,84641862.29,7.00,1407.46,268.41,616.5,ok,fronts/smsemoa__rc201_21__cfg090.pkl
1523,smsemoa,85,c101_21,709581881,0.5979,0.7996,,,,,,600000,105,105,108664955.55,14.00,1581.22,746.84,471.5,ok,fronts/smsemoa__c101_21__cfg085.pkl
1525,nsga2,62,c101_21,201047645,0.8549,0.3942,,,,,,600000,105,105,334563049.44,14.00,1870.12,1135.75,483.1,ok,fronts/nsga2__c101_21__cfg062.pkl
1516,smsemoa,67,c201_21,432141608,0.9405,0.6436,,,,,,600000,105,105,141317983.94,5.00,1143.17,998.23,822.7,ok,fronts/smsemoa__c201_21__cfg067.pkl
1521,moead_ws,79,rc201_21,1881339196,0.6352,0.9185,10,0.7283,tchebycheff,energy,,600000,105,95,189979196.47,8.00,1414.79,500.58,667.5,ok,fronts/moead_ws__rc201_21__cfg079.pkl
1527,nsga2,30,c101_21,3839750581,0.8068,0.9597,,,,,,600000,105,104,119110777.69,15.00,1970.93,1797.34,479.9,ok,fronts/nsga2__c101_21__cfg030.pkl
1524,smsemoa,54,r201_21,148794462,0.7031,0.9336,,,,,,600000,105,105,13373942.65,6.00,1218.20,325.50,674.0,ok,fronts/smsemoa__r201_21__cfg054.pkl
1522,moead_ws,62,rc201_21,2231293219,0.7421,0.6802,12,0.8746,pbi,energy,3.0,600000,105,101,751062.38,15.00,3817.20,1545.15,744.9,ok,fronts/moead_ws__rc201_21__cfg062.pkl
1518,moead_ws,4,c201_21,1684210982,0.5999,0.8131,19,0.7699,weighted-sum,energy,,600000,105,105,363038531.62,6.00,1444.16,9951.74,887.2,ok,fronts/moead_ws__c201_21__cfg004.pkl
1533,smsemoa,2,rc101_21,1086066519,0.7492,0.6331,,,,,,600000,105,105,19810744.63,21.00,2199.09,30.45,424.6,ok,fronts/smsemoa__rc101_21__cfg002.pkl
1526,smsemoa,91,c201_21,4278917403,0.5152,0.9751,,,,,,600000,105,61,50740230.75,5.00,988.73,2669.53,787.0,ok,fronts/smsemoa__c201_21__cfg091.pkl
1530,smsemoa,84,rc201_21,2456128380,0.626,0.9366,,,,,,600000,105,105,189078227.76,6.00,1379.77,339.51,575.7,ok,fronts/smsemoa__rc201_21__cfg084.pkl
1535,nsga2,58,r101_21,4204226884,0.9364,0.9379,,,,,,600000,105,103,28669165.33,22.00,2111.12,88.94,446.2,ok,fronts/nsga2__r101_21__cfg058.pkl
1529,moead_ws,70,rc201_21,623212172,0.7927,0.9961,3,0.2771,tchebycheff,energy,,600000,105,55,451658802.13,8.00,1521.47,124.90,641.7,ok,fronts/moead_ws__rc201_21__cfg070.pkl
1528,moead_ws,37,r201_21,4098520053,0.5163,0.6878,23,0.5693,weighted-sum,energy,,600000,105,105,63011925.79,6.00,1205.43,686.87,759.2,ok,fronts/moead_ws__r201_21__cfg037.pkl
1536,nsga2,60,r101_21,3534791049,0.8251,0.498,,,,,,600000,105,105,41950663.97,21.00,1881.25,4.64,438.8,ok,fronts/nsga2__r101_21__cfg060.pkl
1537,nsga2,85,c101_21,2656988026,0.5408,0.9564,,,,,,600000,105,105,370786220.46,14.00,1860.00,2074.81,473.0,ok,fronts/nsga2__c101_21__cfg085.pkl
1534,moead_ws,96,c101_21,2108352359,0.5832,0.8536,5,0.8073,pbi,energy,3.692,600000,105,81,972069.45,30.00,3845.24,3897.11,663.5,ok,fronts/moead_ws__c101_21__cfg096.pkl
1531,nsga2,96,c201_21,1033649677,0.4269,0.8933,,,,,,600000,105,77,143003302.05,5.00,952.04,1800.05,729.9,ok,fronts/nsga2__c201_21__cfg096.pkl
1538,moead_ws,13,rc101_21,3330508728,0.9217,0.7952,12,0.561,weighted-sum,energy,,600000,105,105,74903421.88,21.00,2481.83,118.94,523.3,ok,fronts/moead_ws__rc101_21__cfg013.pkl
1532,smsemoa,62,c201_21,4277457302,0.3588,0.7709,,,,,,600000,105,105,41437286.48,4.00,1038.91,375.23,815.3,ok,fronts/smsemoa__c201_21__cfg062.pkl
